Date,Vendor,Quantity,Product_Type,Category,Brand,Grade,Size,Warehouse,Vendor_Address,GIK_Per_Unit,Total_GIK
1/16/2017,Company 9,2494,Footwear,Sneakers,Brand A,Gently Used,7,Nashville,"10 Fictional St, Company 9 City, State 10",1.79,4464.26
1/16/2017,Everything Else,1054,Footwear,Boots,Generic,Gently Used,11,Atlanta,"1 Fictional St, Everything Else City, State 01",115.18,121399.72
1/16/2017,Everything Else,1259,Footwear,Sneakers,Generic,New,10,Atlanta,"1 Fictional St, Everything Else City, State 01",1.33,1674.47
1/16/2017,Everything Else,3486,Apparel,Coats,Brand A,Gently Used,L,NY,"1 Fictional St, Everything Else City, State 01",6.27,21857.22
1/16/2017,Company 2,1848,Footwear,Sneakers,Brand A,Gently Used,10,Nashville,"3 Fictional St, Company 2 City, State 03",10.52,19440.96
1/16/2017,Everything Else,3301,Footwear,Boots,Brand C,New,6,Atlanta,"1 Fictional St, Everything Else City, State 01",205.6,678685.6
1/16/2017,Company 12,4105,Apparel,Coats,Brand C,Gently Used,L,LA,"13 Fictional St, Company 12 City, State 13",278.14,1141764.7
1/16/2017,Everything Else,798,Footwear,Sneakers,Brand C,New,7,Nashville,"1 Fictional St, Everything Else City, State 01",5.31,4237.38
1/17/2017,Everything Else,1358,Apparel,Coats,Brand B,New,M,Atlanta,"1 Fictional St, Everything Else City, State 01",0.6,814.8
1/17/2017,Everything Else,4172,Footwear,Boots,Brand B,Gently Used,8,Nashville,"1 Fictional St, Everything Else City, State 01",16.98,70840.56
1/17/2017,Everything Else,2582,Footwear,Boots,Generic,Gently Used,5,Chicago,"1 Fictional St, Everything Else City, State 01",18.49,47741.18
1/17/2017,Company 4,4345,Apparel,Shirts,Generic,Gently Used,XXL,Nashville,"5 Fictional St, Company 4 City, State 05",17.16,74560.2
1/17/2017,Company 9,2352,Footwear,Sneakers,Brand A,Gently Used,7,Atlanta,"10 Fictional St, Company 9 City, State 10",332.34,781663.68
1/17/2017,Everything Else,1296,Footwear,Sneakers,Brand A,Gently Used,5,Atlanta,"1 Fictional St, Everything Else City, State 01",74.29,96279.84
1/17/2017,Company 13,1879,Apparel,Shirts,Brand A,Gently Used,L,Nashville,"14 Fictional St, Company 13 City, State 14",2059.83,3870420.57
1/17/2017,Company 12,2732,Footwear,Sneakers,Generic,Gently Used,10,NY,"13 Fictional St, Company 12 City, State 13",0.29,792.28
1/17/2017,Company 12,2533,Footwear,Sneakers,Brand B,Worn,10,Nashville,"13 Fictional St, Company 12 City, State 13",2497.55,6326294.15
1/17/2017,Company 12,2735,Footwear,Boots,Brand A,Gently Used,11,Atlanta,"13 Fictional St, Company 12 City, State 13",0.64,1750.4
1/17/2017,Company 10,1844,Apparel,Shirts,Brand C,Gently Used,XXL,LA,"11 Fictional St, Company 10 City, State 11",0.02,36.88
1/17/2017,Everything Else,3289,Apparel,Coats,Brand A,Gently Used,XXL,LA,"1 Fictional St, Everything Else City, State 01",0.71,2335.19
1/18/2017,Company 10,7260,Footwear,Boots,Brand B,Gently Used,8,Chicago,"11 Fictional St, Company 10 City, State 11",102.5,744150
1/18/2017,Company 5,2096,Apparel,Shirts,Brand C,New,XXL,NY,"6 Fictional St, Company 5 City, State 06",0.05,104.8
1/18/2017,Company 11,861,Footwear,Sneakers,Brand B,Gently Used,8,LA,"12 Fictional St, Company 11 City, State 12",2406.54,2072030.94
1/18/2017,Company 8,2794,Footwear,Boots,Brand B,Gently Used,12,NY,"9 Fictional St, Company 8 City, State 09",5.83,16289.02
1/18/2017,Everything Else,3076,Apparel,Coats,Generic,Gently Used,S,NY,"1 Fictional St, Everything Else City, State 01",1079.84,3321587.84
1/18/2017,Everything Else,3416,Footwear,Sneakers,Brand A,Gently Used,12,Chicago,"1 Fictional St, Everything Else City, State 01",0.07,239.12
1/18/2017,Everything Else,2860,Footwear,Sneakers,Brand B,Gently Used,9,Atlanta,"1 Fictional St, Everything Else City, State 01",56.63,161961.8
1/18/2017,Company 9,4117,Footwear,Boots,Generic,Gently Used,12,LA,"10 Fictional St, Company 9 City, State 10",189.55,780377.35
1/18/2017,Everything Else,3602,Apparel,Shirts,Brand C,Worn,M,LA,"1 Fictional St, Everything Else City, State 01",12.47,44916.94
1/18/2017,Everything Else,2456,Apparel,Shirts,Brand B,Gently Used,L,Chicago,"1 Fictional St, Everything Else City, State 01",3.42,8399.52
1/18/2017,Everything Else,1448,Footwear,Sneakers,Brand B,New,5,NY,"1 Fictional St, Everything Else City, State 01",22.12,32029.76
1/18/2017,Everything Else,4667,Footwear,Sneakers,Generic,New,7,LA,"1 Fictional St, Everything Else City, State 01",392.41,1831377.47
1/19/2017,Company 10,1967,Apparel,Shirts,Brand A,Gently Used,XXL,Atlanta,"11 Fictional St, Company 10 City, State 11",84.02,165267.34
1/19/2017,Everything Else,4540,Footwear,Boots,Brand A,Gently Used,7,Chicago,"1 Fictional St, Everything Else City, State 01",1.34,6083.6
1/19/2017,Everything Else,2346,Footwear,Boots,Brand B,Gently Used,10,LA,"1 Fictional St, Everything Else City, State 01",63.57,149135.22
1/19/2017,Everything Else,3911,Footwear,Sneakers,Brand B,Gently Used,9,Chicago,"1 Fictional St, Everything Else City, State 01",3.3,12906.3
1/19/2017,Everything Else,3934,Footwear,Sneakers,Brand A,Gently Used,10,Chicago,"1 Fictional St, Everything Else City, State 01",1.6,6294.4
1/19/2017,Everything Else,2052,Apparel,Shirts,Brand C,Gently Used,S,Atlanta,"1 Fictional St, Everything Else City, State 01",3.48,7140.96
1/19/2017,Everything Else,3241,Footwear,Sneakers,Brand A,Gently Used,12,Nashville,"1 Fictional St, Everything Else City, State 01",4.84,15686.44
1/19/2017,Everything Else,4184,Footwear,Sneakers,Brand B,Worn,9,Nashville,"1 Fictional St, Everything Else City, State 01",4.41,18451.44
1/19/2017,Everything Else,5527,Footwear,Sneakers,Generic,Worn,6,Nashville,"1 Fictional St, Everything Else City, State 01",5949.2,32881228.4
1/19/2017,Company 4,3779,Footwear,Sneakers,Brand A,New,8,Atlanta,"5 Fictional St, Company 4 City, State 05",3.87,14624.73
1/20/2017,Company 4,2709,Footwear,Sneakers,Brand A,New,12,Atlanta,"5 Fictional St, Company 4 City, State 05",3.81,10321.29
1/20/2017,Everything Else,2891,Footwear,Boots,Brand B,Gently Used,7,Nashville,"1 Fictional St, Everything Else City, State 01",63.73,184243.43
1/20/2017,Company 14,2227,Footwear,Sneakers,Brand B,Gently Used,9,Atlanta,"15 Fictional St, Company 14 City, State 15",45.3,100883.1
1/20/2017,Company 10,556,Footwear,Boots,Brand C,Worn,6,NY,"11 Fictional St, Company 10 City, State 11",487.1,270827.6
1/20/2017,Everything Else,1668,Footwear,Sneakers,Brand B,Gently Used,7,LA,"1 Fictional St, Everything Else City, State 01",714.35,1191535.8
1/20/2017,Company 7,1879,Footwear,Boots,Brand C,Gently Used,11,Nashville,"8 Fictional St, Company 7 City, State 08",7,13153
1/20/2017,Company 3,1162,Footwear,Boots,Brand A,New,11,Atlanta,"4 Fictional St, Company 3 City, State 04",6.87,7982.94
1/20/2017,Everything Else,3494,Footwear,Boots,Brand B,New,10,NY,"1 Fictional St, Everything Else City, State 01",31.52,110130.88
1/20/2017,Everything Else,3190,Footwear,Sneakers,Brand B,Gently Used,8,Atlanta,"1 Fictional St, Everything Else City, State 01",12.97,41374.3
1/20/2017,Everything Else,913,Footwear,Sneakers,Brand C,Gently Used,6,Nashville,"1 Fictional St, Everything Else City, State 01",200.35,182919.55
1/20/2017,Everything Else,2799,Apparel,Shirts,Brand A,Worn,M,Atlanta,"1 Fictional St, Everything Else City, State 01",17.64,49374.36
1/21/2017,Everything Else,2444,Footwear,Sneakers,Brand B,Gently Used,5,NY,"1 Fictional St, Everything Else City, State 01",2649.53,6475451.32
1/21/2017,Company 3,1061,Footwear,Sneakers,Brand B,Gently Used,9,Nashville,"4 Fictional St, Company 3 City, State 04",0.02,21.22
1/21/2017,Everything Else,3757,Footwear,Sneakers,Brand B,Gently Used,12,Nashville,"1 Fictional St, Everything Else City, State 01",0.04,150.28
1/21/2017,Company 9,4085,Footwear,Boots,Brand A,Worn,5,Nashville,"10 Fictional St, Company 9 City, State 10",2.99,12214.15
1/21/2017,Company 5,2763,Footwear,Sneakers,Generic,Gently Used,8,Atlanta,"6 Fictional St, Company 5 City, State 06",4.72,13041.36
1/21/2017,Company 3,2646,Footwear,Boots,Brand B,Gently Used,9,Nashville,"4 Fictional St, Company 3 City, State 04",50.55,133755.3
1/21/2017,Everything Else,2977,Footwear,Boots,Brand B,Gently Used,9,LA,"1 Fictional St, Everything Else City, State 01",8.34,24828.18
1/21/2017,Everything Else,5067,Footwear,Sneakers,Brand C,Gently Used,8,Atlanta,"1 Fictional St, Everything Else City, State 01",3.01,15251.67
1/21/2017,Company 3,982,Footwear,Boots,Brand B,Gently Used,6,Chicago,"4 Fictional St, Company 3 City, State 04",82.54,81054.28
1/21/2017,Company 4,1412,Footwear,Sneakers,Brand C,Gently Used,7,Nashville,"5 Fictional St, Company 4 City, State 05",69.71,98430.52
1/21/2017,Company 3,2296,Footwear,Sneakers,Generic,Gently Used,6,NY,"4 Fictional St, Company 3 City, State 04",791.84,1818064.64
1/21/2017,Company 3,2246,Footwear,Boots,Brand C,Gently Used,11,LA,"4 Fictional St, Company 3 City, State 04",1.92,4312.32
1/22/2017,Everything Else,3271,Footwear,Boots,Generic,Gently Used,11,LA,"1 Fictional St, Everything Else City, State 01",2.27,7425.17
1/22/2017,Company 1,2821,Footwear,Sneakers,Brand A,Gently Used,10,NY,"2 Fictional St, Company 1 City, State 02",1.03,2905.63
1/22/2017,Company 9,3944,Apparel,Shirts,Brand B,Worn,S,Atlanta,"10 Fictional St, Company 9 City, State 10",0.74,2918.56
1/22/2017,Company 4,1090,Apparel,Shirts,Brand A,Gently Used,S,Chicago,"5 Fictional St, Company 4 City, State 05",7.36,8022.4
1/22/2017,Company 4,704,Apparel,Shirts,Brand C,Worn,L,Chicago,"5 Fictional St, Company 4 City, State 05",16.31,11482.24
1/22/2017,Company 2,2830,Apparel,Coats,Brand C,Gently Used,L,Nashville,"3 Fictional St, Company 2 City, State 03",0.21,594.3
1/22/2017,Company 4,1832,Footwear,Sneakers,Brand B,Gently Used,9,NY,"5 Fictional St, Company 4 City, State 05",3865.5,7081596
1/22/2017,Everything Else,1569,Footwear,Boots,Brand A,Gently Used,8,Nashville,"1 Fictional St, Everything Else City, State 01",0.04,62.76
1/22/2017,Everything Else,1818,Footwear,Sneakers,Brand B,Gently Used,7,Nashville,"1 Fictional St, Everything Else City, State 01",0.29,527.22
1/22/2017,Everything Else,6183,Apparel,Shirts,Generic,New,XL,Nashville,"1 Fictional St, Everything Else City, State 01",50.46,311994.18
1/22/2017,Company 3,1958,Footwear,Sneakers,Brand A,Gently Used,5,LA,"4 Fictional St, Company 3 City, State 04",16.74,32776.92
1/22/2017,Everything Else,3497,Apparel,Coats,Brand A,Gently Used,XXL,NY,"1 Fictional St, Everything Else City, State 01",3.87,13533.39
1/23/2017,Everything Else,1330,Footwear,Sneakers,Brand B,New,12,NY,"1 Fictional St, Everything Else City, State 01",2487.35,3308175.5
1/23/2017,Everything Else,802,Footwear,Sneakers,Brand A,Gently Used,6,NY,"1 Fictional St, Everything Else City, State 01",0.33,264.66
1/23/2017,Company 3,1761,Footwear,Sneakers,Brand C,New,12,Nashville,"4 Fictional St, Company 3 City, State 04",8.57,15091.77
1/23/2017,Everything Else,1768,Footwear,Boots,Brand B,New,11,LA,"1 Fictional St, Everything Else City, State 01",3.32,5869.76
1/23/2017,Company 12,2092,Apparel,Shirts,Brand C,Gently Used,XL,Chicago,"13 Fictional St, Company 12 City, State 13",685.18,1433396.56
1/23/2017,Everything Else,2353,Footwear,Sneakers,Generic,Gently Used,7,NY,"1 Fictional St, Everything Else City, State 01",1417.66,3335753.98
1/23/2017,Everything Else,2644,Footwear,Sneakers,Brand C,Gently Used,6,LA,"1 Fictional St, Everything Else City, State 01",0.23,608.12
1/23/2017,Company 7,2293,Footwear,Sneakers,Generic,Worn,9,NY,"8 Fictional St, Company 7 City, State 08",42.75,98025.75
1/24/2017,Company 4,864,Footwear,Sneakers,Brand B,Gently Used,8,Atlanta,"5 Fictional St, Company 4 City, State 05",10.67,9218.88
1/24/2017,Everything Else,1666,Footwear,Sneakers,Brand A,Gently Used,8,Nashville,"1 Fictional St, Everything Else City, State 01",0.05,83.3
1/24/2017,Company 7,2191,Footwear,Sneakers,Generic,Gently Used,6,Nashville,"8 Fictional St, Company 7 City, State 08",10.87,23816.17
1/24/2017,Everything Else,2856,Footwear,Sneakers,Brand A,New,8,Atlanta,"1 Fictional St, Everything Else City, State 01",1.67,4769.52
1/24/2017,Everything Else,2724,Footwear,Boots,Generic,Worn,8,Nashville,"1 Fictional St, Everything Else City, State 01",5.02,13674.48
1/24/2017,Company 12,1890,Footwear,Sneakers,Brand C,New,11,NY,"13 Fictional St, Company 12 City, State 13",81.21,153486.9
1/24/2017,Everything Else,1397,Apparel,Coats,Generic,Gently Used,M,LA,"1 Fictional St, Everything Else City, State 01",0.31,433.07
1/24/2017,Company 3,3506,Footwear,Sneakers,Generic,Worn,8,Atlanta,"4 Fictional St, Company 3 City, State 04",0.05,175.3
1/24/2017,Company 4,1512,Footwear,Sneakers,Brand C,Gently Used,10,LA,"5 Fictional St, Company 4 City, State 05",13.44,20321.28
1/24/2017,Company 8,2838,Apparel,Shirts,Brand B,New,XL,Nashville,"9 Fictional St, Company 8 City, State 09",325.43,923570.34
1/24/2017,Everything Else,3325,Apparel,Coats,Generic,New,S,NY,"1 Fictional St, Everything Else City, State 01",6.91,22975.75
1/24/2017,Company 9,2986,Footwear,Boots,Brand C,New,11,Atlanta,"10 Fictional St, Company 9 City, State 10",48.56,145000.16
1/24/2017,Company 3,3338,Footwear,Boots,Brand C,Gently Used,8,LA,"4 Fictional St, Company 3 City, State 04",0.19,634.22
1/24/2017,Everything Else,3807,Footwear,Sneakers,Brand C,New,12,Chicago,"1 Fictional St, Everything Else City, State 01",1.66,6319.62
1/24/2017,Everything Else,2220,Footwear,Sneakers,Brand A,New,9,Chicago,"1 Fictional St, Everything Else City, State 01",23.59,52369.8
1/24/2017,Everything Else,4721,Apparel,Shirts,Generic,Worn,L,NY,"1 Fictional St, Everything Else City, State 01",143.88,679257.48
1/24/2017,Everything Else,1800,Footwear,Sneakers,Generic,Gently Used,12,Nashville,"1 Fictional St, Everything Else City, State 01",42.86,77148
1/24/2017,Company 3,981,Footwear,Boots,Brand C,Gently Used,8,Chicago,"4 Fictional St, Company 3 City, State 04",2.06,2020.86
1/25/2017,Company 3,4589,Apparel,Shirts,Brand C,Gently Used,S,NY,"4 Fictional St, Company 3 City, State 04",16.57,76039.73
1/25/2017,Everything Else,2210,Footwear,Sneakers,Brand C,Gently Used,12,Chicago,"1 Fictional St, Everything Else City, State 01",42.45,93814.5
1/25/2017,Company 8,3506,Apparel,Shirts,Generic,New,M,LA,"9 Fictional St, Company 8 City, State 09",54.84,192269.04
1/25/2017,Company 7,2678,Footwear,Boots,Generic,New,10,NY,"8 Fictional St, Company 7 City, State 08",29.62,79322.36
1/25/2017,Company 4,1596,Footwear,Boots,Brand B,New,8,Nashville,"5 Fictional St, Company 4 City, State 05",40.59,64781.64
1/25/2017,Everything Else,2451,Apparel,Coats,Generic,Gently Used,S,NY,"1 Fictional St, Everything Else City, State 01",22.2,54412.2
1/25/2017,Everything Else,1503,Footwear,Sneakers,Brand B,Worn,7,Nashville,"1 Fictional St, Everything Else City, State 01",7.71,11588.13
1/25/2017,Company 12,3778,Footwear,Boots,Generic,Gently Used,6,NY,"13 Fictional St, Company 12 City, State 13",0.18,680.04
1/25/2017,Everything Else,3724,Apparel,Shirts,Brand B,New,M,Nashville,"1 Fictional St, Everything Else City, State 01",0.13,484.12
1/25/2017,Everything Else,3684,Apparel,Shirts,Brand C,Worn,L,Atlanta,"1 Fictional St, Everything Else City, State 01",0.26,957.84
1/25/2017,Everything Else,1996,Footwear,Sneakers,Generic,Gently Used,6,LA,"1 Fictional St, Everything Else City, State 01",1.61,3213.56
1/25/2017,Company 3,3345,Footwear,Boots,Brand A,Gently Used,11,Atlanta,"4 Fictional St, Company 3 City, State 04",4233.45,14160890.25
1/25/2017,Company 7,2233,Apparel,Coats,Brand C,Gently Used,L,LA,"8 Fictional St, Company 7 City, State 08",2474.11,5524687.63
1/25/2017,Company 12,1545,Apparel,Coats,Brand C,Gently Used,XXL,Nashville,"13 Fictional St, Company 12 City, State 13",7.93,12251.85
1/26/2017,Company 4,1282,Footwear,Sneakers,Brand A,Gently Used,11,LA,"5 Fictional St, Company 4 City, State 05",3.42,4384.44
1/26/2017,Everything Else,3226,Apparel,Shirts,Brand C,Gently Used,L,LA,"1 Fictional St, Everything Else City, State 01",17.74,57229.24
1/26/2017,Everything Else,1538,Footwear,Sneakers,Brand A,Gently Used,5,Atlanta,"1 Fictional St, Everything Else City, State 01",4.3,6613.4
1/26/2017,Company 7,1996,Apparel,Coats,Generic,Gently Used,S,Chicago,"8 Fictional St, Company 7 City, State 08",778.26,1553406.96
1/26/2017,Company 17,2014,Footwear,Sneakers,Brand A,Gently Used,7,LA,"18 Fictional St, Company 17 City, State 18",2.71,5457.94
1/26/2017,Everything Else,2729,Apparel,Shirts,Brand A,Gently Used,M,Atlanta,"1 Fictional St, Everything Else City, State 01",2.44,6658.76
1/26/2017,Everything Else,4182,Footwear,Sneakers,Brand C,Worn,9,Atlanta,"1 Fictional St, Everything Else City, State 01",0.51,2132.82
1/26/2017,Company 7,3251,Apparel,Coats,Brand C,New,L,LA,"8 Fictional St, Company 7 City, State 08",1.5,4876.5
1/26/2017,Everything Else,2246,Apparel,Shirts,Brand A,Gently Used,XXL,Atlanta,"1 Fictional St, Everything Else City, State 01",600.33,1348341.18
1/26/2017,Company 7,1169,Footwear,Sneakers,Brand B,Gently Used,8,LA,"8 Fictional St, Company 7 City, State 08",0,0
1/26/2017,Company 8,2209,Footwear,Sneakers,Generic,Gently Used,8,LA,"9 Fictional St, Company 8 City, State 09",14.6,32251.4
1/26/2017,Company 5,1675,Footwear,Sneakers,Generic,Gently Used,5,Chicago,"6 Fictional St, Company 5 City, State 06",0.79,1323.25
1/26/2017,Everything Else,2367,Footwear,Sneakers,Generic,Gently Used,6,NY,"1 Fictional St, Everything Else City, State 01",1.03,2438.01
1/26/2017,Company 8,936,Apparel,Coats,Brand B,Gently Used,XL,Nashville,"9 Fictional St, Company 8 City, State 09",18.38,17203.68
1/27/2017,Company 17,2582,Footwear,Sneakers,Brand C,Gently Used,12,Atlanta,"18 Fictional St, Company 17 City, State 18",31.82,82159.24
1/27/2017,Everything Else,981,Apparel,Coats,Generic,Gently Used,M,Atlanta,"1 Fictional St, Everything Else City, State 01",23.99,23534.19
1/27/2017,Everything Else,4790,Footwear,Sneakers,Brand C,Gently Used,8,Atlanta,"1 Fictional St, Everything Else City, State 01",54.43,260719.7
1/27/2017,Everything Else,2782,Footwear,Sneakers,Brand B,Gently Used,12,Chicago,"1 Fictional St, Everything Else City, State 01",9.24,25705.68
1/27/2017,Company 8,2173,Footwear,Sneakers,Generic,Gently Used,5,Atlanta,"9 Fictional St, Company 8 City, State 09",234.29,509112.17
1/27/2017,Company 13,2123,Footwear,Sneakers,Brand C,Gently Used,5,Chicago,"14 Fictional St, Company 13 City, State 14",0.47,997.81
1/27/2017,Everything Else,3465,Footwear,Sneakers,Brand B,Gently Used,11,NY,"1 Fictional St, Everything Else City, State 01",2.24,7761.6
1/27/2017,Company 2,2557,Apparel,Shirts,Brand C,New,M,LA,"3 Fictional St, Company 2 City, State 03",0.23,588.11
1/27/2017,Everything Else,1940,Footwear,Boots,Brand A,Gently Used,10,Nashville,"1 Fictional St, Everything Else City, State 01",1.45,2813
1/27/2017,Company 2,693,Footwear,Boots,Brand A,Worn,8,Nashville,"3 Fictional St, Company 2 City, State 03",0.41,284.13
1/28/2017,Everything Else,2680,Footwear,Boots,Brand A,Gently Used,6,Nashville,"1 Fictional St, Everything Else City, State 01",0.91,2438.8
1/28/2017,Everything Else,580,Footwear,Sneakers,Brand C,Gently Used,10,Atlanta,"1 Fictional St, Everything Else City, State 01",19,11020
1/28/2017,Everything Else,1919,Footwear,Sneakers,Brand C,Gently Used,5,Nashville,"1 Fictional St, Everything Else City, State 01",1.36,2609.84
1/28/2017,Company 2,3538,Footwear,Sneakers,Brand C,Gently Used,8,LA,"3 Fictional St, Company 2 City, State 03",64.99,229934.62
