Date,Quantity,Product_Type,Category,Brand,Grade,Size,Warehouse,GIK_Per_Unit,Total_GIK,Partner,EI_Per_Unit,Total_EI,Partner_Address,Shipment_Type,Program
1/2/2023,3731,Footwear,Sneakers,Brand A,New,7,LA,0.06,223.86,Company A,1.32,4924.92,"1 Partner Blvd, Company A Town, Region 01",Micro-Enterprise,School
1/22/2023,3372,Footwear,Boots,Generic,Gently Used,10,Nashville,3.63,12240.36,Company C,17,57324,"3 Partner Blvd, Company C Town, Region 03",Relief,Winter
1/13/2023,4517,Footwear,Sneakers,Generic,New,10,Nashville,0.12,542.04,Company C,17.7,79950.9,"3 Partner Blvd, Company C Town, Region 03",Relief,General
1/3/2023,2945,Footwear,Sneakers,Generic,Gently Used,9,Chicago,3013.11,8873608.95,Company C,15.14,44587.3,"3 Partner Blvd, Company C Town, Region 03",Relief,General
1/4/2023,2262,Footwear,Sneakers,Brand B,Gently Used,6,NY,17.51,39607.62,Company F,7.6,17191.2,"6 Partner Blvd, Company F Town, Region 06",Micro-Enterprise,General
1/17/2023,1621,Apparel,Shirts,Brand A,Worn,S,Chicago,3.56,5770.76,Company C,13.88,22499.48,"3 Partner Blvd, Company C Town, Region 03",Micro-Enterprise,Winter
1/1/2023,2688,Footwear,Boots,Brand C,Gently Used,8,Atlanta,0.06,161.28,Company H,4.8,12902.4,"9 Partner Blvd, Company H Town, Region 09",Micro-Enterprise,Winter
1/15/2023,2534,Apparel,Coats,Brand B,Gently Used,L,Nashville,1.28,3243.52,Company J,0.67,1697.78,"11 Partner Blvd, Company J Town, Region 11",Relief,Winter
1/8/2023,1802,Footwear,Sneakers,Brand A,Gently Used,5,Atlanta,352.02,634340.04,Company E,13.06,23534.12,"5 Partner Blvd, Company E Town, Region 05",Relief,Winter
1/20/2023,6093,Footwear,Boots,Generic,Gently Used,11,NY,53.36,325122.48,Company K,13.64,83108.52,"12 Partner Blvd, Company K Town, Region 12",Micro-Enterprise,General
1/24/2023,4361,Footwear,Sneakers,Brand B,Gently Used,10,NY,90.82,396066.02,Company J,4.75,20714.75,"11 Partner Blvd, Company J Town, Region 11",Micro-Enterprise,Winter
1/16/2023,2452,Footwear,Sneakers,Brand B,Gently Used,9,LA,178.88,438613.76,Company G,4.43,10862.36,"8 Partner Blvd, Company G Town, Region 08",Micro-Enterprise,Winter
1/19/2023,2902,Apparel,Coats,Brand A,Worn,S,Chicago,69.2,200818.4,Company C,14.37,41701.74,"3 Partner Blvd, Company C Town, Region 03",Micro-Enterprise,School
1/4/2023,3179,Footwear,Sneakers,Brand B,New,8,Chicago,33.21,105574.59,Company C,14.51,46127.29,"3 Partner Blvd, Company C Town, Region 03",Relief,General
1/9/2023,1685,Apparel,Coats,Generic,Gently Used,S,Nashville,2103.43,3544279.55,Company H,6.58,11087.3,"9 Partner Blvd, Company H Town, Region 09",Relief,General
1/18/2023,2211,Footwear,Boots,Brand A,Gently Used,7,NY,11.9,26310.9,Company G,5.73,12669.03,"8 Partner Blvd, Company G Town, Region 08",Micro-Enterprise,General
1/5/2023,3507,Footwear,Sneakers,Brand A,New,12,NY,29.28,102684.96,Company C,14.77,51798.39,"3 Partner Blvd, Company C Town, Region 03",Relief,Winter
1/12/2023,1999,Footwear,Boots,Brand A,Gently Used,9,LA,594.27,1187945.73,Company E,11.71,23408.29,"5 Partner Blvd, Company E Town, Region 05",Relief,School
1/20/2023,2717,Footwear,Sneakers,Brand C,New,7,Nashville,0.59,1603.03,Company C,12.88,34994.96,"3 Partner Blvd, Company C Town, Region 03",Micro-Enterprise,School
1/2/2023,2401,Footwear,Sneakers,Brand B,Gently Used,6,LA,0.27,648.27,Company I,0.56,1344.56,"10 Partner Blvd, Company I Town, Region 10",Relief,Winter
1/18/2023,2416,Footwear,Sneakers,Brand B,Gently Used,12,NY,49.84,120413.44,Company E,7.52,18168.32,"5 Partner Blvd, Company E Town, Region 05",Micro-Enterprise,General
1/23/2023,2014,Apparel,Shirts,Generic,Gently Used,S,Atlanta,0.33,664.62,Company C,11.62,23402.68,"3 Partner Blvd, Company C Town, Region 03",Relief,General
1/15/2023,2167,Apparel,Coats,Brand C,New,L,LA,164.04,355474.68,Company C,15.56,33718.52,"3 Partner Blvd, Company C Town, Region 03",Relief,General
1/3/2023,2590,Footwear,Boots,Brand B,Gently Used,9,NY,3.67,9505.3,Company C,17.45,45195.5,"3 Partner Blvd, Company C Town, Region 03",Relief,School
1/8/2023,6572,Footwear,Sneakers,Brand C,Worn,7,Nashville,4.43,29113.96,Company C,15.39,101143.08,"3 Partner Blvd, Company C Town, Region 03",Relief,General
1/21/2023,1628,Footwear,Sneakers,Generic,Gently Used,6,Atlanta,1.65,2686.2,Company I,0,0,"10 Partner Blvd, Company I Town, Region 10",Micro-Enterprise,General
1/14/2023,1970,Footwear,Boots,Brand C,New,10,Chicago,4.34,8549.8,Company E,15.91,31342.7,"5 Partner Blvd, Company E Town, Region 05",Relief,School
1/11/2023,3230,Footwear,Boots,Brand B,Gently Used,9,Atlanta,0.18,581.4,Company C,16.61,53650.3,"3 Partner Blvd, Company C Town, Region 03",Relief,Winter
1/13/2023,1450,Footwear,Sneakers,Generic,Gently Used,10,Atlanta,10.96,15892,Company B,5.66,8207,"2 Partner Blvd, Company B Town, Region 02",Micro-Enterprise,General
1/24/2023,1801,Footwear,Boots,Brand B,Gently Used,12,Nashville,4.17,7510.17,Company F,1.7,3061.7,"6 Partner Blvd, Company F Town, Region 06",Relief,General
1/5/2023,950,Apparel,Coats,Brand B,New,M,Nashville,1.36,1292,Company C,14.42,13699,"3 Partner Blvd, Company C Town, Region 03",Relief,Winter
1/5/2023,2267,Apparel,Coats,Brand B,Gently Used,L,NY,0.18,408.06,Company C,13.93,31579.31,"3 Partner Blvd, Company C Town, Region 03",Relief,General
1/23/2023,1938,Footwear,Sneakers,Brand A,Gently Used,11,NY,3.69,7151.22,Company J,1.9,3682.2,"11 Partner Blvd, Company J Town, Region 11",Relief,General
1/3/2023,2906,Apparel,Shirts,Brand A,New,XXL,LA,5,14530,Company C,16.28,47309.68,"3 Partner Blvd, Company C Town, Region 03",Relief,School
1/6/2023,3359,Apparel,Shirts,Brand B,Gently Used,S,NY,168.6,566327.4,Company E,12.87,43230.33,"5 Partner Blvd, Company E Town, Region 05",Relief,Winter
1/17/2023,2737,Footwear,Sneakers,Brand C,Gently Used,6,Nashville,0.19,520.03,Company C,16.6,45434.2,"3 Partner Blvd, Company C Town, Region 03",Micro-Enterprise,Winter
1/24/2023,2741,Footwear,Sneakers,Brand A,Gently Used,11,Nashville,2394.87,6564338.67,Company K,12.29,33686.89,"12 Partner Blvd, Company K Town, Region 12",Relief,Winter
1/17/2023,1680,Apparel,Coats,Brand C,Worn,XL,Nashville,0.3,504,Company F,3.25,5460,"6 Partner Blvd, Company F Town, Region 06",Relief,General
1/9/2023,4426,Footwear,Sneakers,Brand C,Gently Used,5,Chicago,0.31,1372.06,Company H,5.28,23369.28,"9 Partner Blvd, Company H Town, Region 09",Relief,School
1/13/2023,1084,Apparel,Coats,Brand B,Worn,L,Chicago,7.13,7728.92,Company C,11.4,12357.6,"3 Partner Blvd, Company C Town, Region 03",Micro-Enterprise,School
1/15/2023,2219,Footwear,Sneakers,Brand C,Worn,7,Atlanta,28.18,62531.42,Company C,14.42,31997.98,"3 Partner Blvd, Company C Town, Region 03",Relief,Winter
1/21/2023,2188,Apparel,Shirts,Generic,New,S,LA,5.15,11268.2,Company E,15.58,34089.04,"5 Partner Blvd, Company E Town, Region 05",Relief,Winter
1/6/2023,1357,Apparel,Coats,Brand C,Gently Used,XXL,NY,269.06,365114.42,Company C,13.43,18224.51,"3 Partner Blvd, Company C Town, Region 03",Relief,General
1/16/2023,2427,Footwear,Sneakers,Brand C,Gently Used,8,NY,39.66,96254.82,Company G,1.57,3810.39,"8 Partner Blvd, Company G Town, Region 08",Micro-Enterprise,General
1/19/2023,4191,Footwear,Sneakers,Brand C,Gently Used,10,Nashville,103.17,432385.47,Company E,14.01,58715.91,"5 Partner Blvd, Company E Town, Region 05",Relief,Winter
1/12/2023,2936,Apparel,Coats,Brand A,Gently Used,XXL,NY,46.27,135848.72,Company E,11.58,33998.88,"5 Partner Blvd, Company E Town, Region 05",Relief,Winter
1/21/2023,3005,Footwear,Boots,Brand C,Gently Used,12,Chicago,474.16,1424850.8,Company F,4,12020,"6 Partner Blvd, Company F Town, Region 06",Relief,School
1/24/2023,1671,Footwear,Sneakers,Brand C,Gently Used,6,NY,2.28,3809.88,Company J,7.18,11997.78,"11 Partner Blvd, Company J Town, Region 11",Relief,School
1/21/2023,2692,Footwear,Sneakers,Generic,Gently Used,6,NY,0.72,1938.24,Company C,17.29,46544.68,"3 Partner Blvd, Company C Town, Region 03",Micro-Enterprise,Winter
1/4/2023,4550,Footwear,Sneakers,Brand B,Gently Used,8,NY,30.08,136864,Company E,13.21,60105.5,"5 Partner Blvd, Company E Town, Region 05",Micro-Enterprise,School
1/13/2023,1778,Apparel,Coats,Brand A,Gently Used,L,Chicago,65.52,116494.56,Company F,1.87,3324.86,"6 Partner Blvd, Company F Town, Region 06",Relief,General
1/21/2023,1900,Footwear,Sneakers,Brand C,Gently Used,5,NY,2.7,5130,Company C,12.12,23028,"3 Partner Blvd, Company C Town, Region 03",Micro-Enterprise,General
1/9/2023,1733,Apparel,Coats,Brand B,Gently Used,M,NY,13.87,24036.71,Company A,0,0,"1 Partner Blvd, Company A Town, Region 01",Micro-Enterprise,General
1/21/2023,2362,Footwear,Boots,Brand A,Gently Used,7,Nashville,37.11,87653.82,Company E,16.02,37839.24,"5 Partner Blvd, Company E Town, Region 05",Relief,General
1/15/2023,3729,Footwear,Sneakers,Brand C,Gently Used,7,NY,0.05,186.45,Company F,8.64,32218.56,"6 Partner Blvd, Company F Town, Region 06",Micro-Enterprise,General
1/6/2023,4094,Footwear,Boots,Brand B,Gently Used,8,Nashville,18.86,77212.84,Company C,14.23,58257.62,"3 Partner Blvd, Company C Town, Region 03",Micro-Enterprise,School
1/16/2023,1225,Footwear,Sneakers,Brand C,Gently Used,11,Nashville,0.27,330.75,Company E,12.85,15741.25,"5 Partner Blvd, Company E Town, Region 05",Micro-Enterprise,General
1/18/2023,2154,Footwear,Sneakers,Brand C,Gently Used,6,NY,190.34,409992.36,Company F,1.88,4049.52,"6 Partner Blvd, Company F Town, Region 06",Micro-Enterprise,Winter
1/25/2023,1448,Apparel,Coats,Brand B,Gently Used,M,LA,76,110048,Company F,1.88,2722.24,"6 Partner Blvd, Company F Town, Region 06",Relief,General
1/25/2023,3972,Footwear,Sneakers,Brand B,Gently Used,9,Chicago,5.27,20932.44,Company F,1.18,4686.96,"6 Partner Blvd, Company F Town, Region 06",Micro-Enterprise,Winter
1/15/2023,858,Apparel,Shirts,Generic,Gently Used,M,NY,0.04,34.32,Company E,13.44,11531.52,"5 Partner Blvd, Company E Town, Region 05",Relief,General
1/19/2023,4045,Footwear,Sneakers,Brand B,Gently Used,10,LA,2.36,9546.2,Company H,5.42,21923.9,"9 Partner Blvd, Company H Town, Region 09",Micro-Enterprise,Winter
1/24/2023,1897,Footwear,Boots,Brand B,New,8,Atlanta,0,0,Company E,10.68,20259.96,"5 Partner Blvd, Company E Town, Region 05",Relief,Winter
1/4/2023,2289,Footwear,Boots,Brand B,Worn,12,Chicago,206.73,473204.97,Company F,0.01,22.89,"6 Partner Blvd, Company F Town, Region 06",Micro-Enterprise,School
1/5/2023,1902,Apparel,Shirts,Brand B,Gently Used,S,LA,37.18,70716.36,Company I,0,0,"10 Partner Blvd, Company I Town, Region 10",Relief,Winter
1/4/2023,2638,Apparel,Coats,Generic,Gently Used,S,LA,0.22,580.36,Company F,6.82,17991.16,"6 Partner Blvd, Company F Town, Region 06",Micro-Enterprise,School
1/16/2023,2661,Footwear,Boots,Brand B,Gently Used,7,LA,3.06,8142.66,Company F,6.96,18520.56,"6 Partner Blvd, Company F Town, Region 06",Relief,General
1/19/2023,2015,Footwear,Boots,Brand C,Gently Used,8,Atlanta,2.59,5218.85,Company A,0.33,664.95,"1 Partner Blvd, Company A Town, Region 01",Relief,School
1/11/2023,2779,Footwear,Boots,Generic,Gently Used,8,Atlanta,0.28,778.12,Company F,0.73,2028.67,"6 Partner Blvd, Company F Town, Region 06",Micro-Enterprise,School
1/5/2023,2591,Footwear,Sneakers,Brand C,Worn,5,Atlanta,123.72,320558.52,Company F,7,18137,"6 Partner Blvd, Company F Town, Region 06",Micro-Enterprise,School
1/26/2023,1589,Footwear,Sneakers,Brand B,Gently Used,6,Nashville,19.25,30588.25,Company E,9.97,15842.33,"5 Partner Blvd, Company E Town, Region 05",Micro-Enterprise,School
1/21/2023,1534,Apparel,Coats,Brand A,New,M,LA,1.74,2669.16,Company C,14.93,22902.62,"3 Partner Blvd, Company C Town, Region 03",Micro-Enterprise,School
1/26/2023,1306,Footwear,Sneakers,Brand B,New,9,Nashville,0.45,587.7,Company C,13.2,17239.2,"3 Partner Blvd, Company C Town, Region 03",Relief,General
1/16/2023,2003,Footwear,Sneakers,Generic,New,12,NY,3.43,6870.29,Company E,17.52,35092.56,"5 Partner Blvd, Company E Town, Region 05",Micro-Enterprise,General
1/20/2023,4319,Footwear,Boots,Generic,Gently Used,7,Chicago,64.2,277279.8,Company C,11.48,49582.12,"3 Partner Blvd, Company C Town, Region 03",Micro-Enterprise,School
1/13/2023,2696,Footwear,Sneakers,Generic,Worn,5,NY,3.91,10541.36,Company F,3.6,9705.6,"6 Partner Blvd, Company F Town, Region 06",Relief,Winter
1/10/2023,3562,Footwear,Boots,Brand B,Worn,5,LA,0.49,1745.38,Company E,14.03,49974.86,"5 Partner Blvd, Company E Town, Region 05",Micro-Enterprise,School
1/8/2023,2152,Footwear,Sneakers,Brand C,Gently Used,10,NY,13.45,28944.4,Company F,5.87,12632.24,"6 Partner Blvd, Company F Town, Region 06",Relief,General
1/25/2023,2598,Footwear,Sneakers,Brand A,Gently Used,6,Chicago,19.7,51180.6,Company F,2.9,7534.2,"6 Partner Blvd, Company F Town, Region 06",Micro-Enterprise,Winter
1/12/2023,1347,Footwear,Boots,Brand B,Gently Used,9,LA,0.02,26.94,Company A,0,0,"1 Partner Blvd, Company A Town, Region 01",Relief,General
1/7/2023,4260,Footwear,Sneakers,Brand C,New,7,Nashville,1.52,6475.2,Company J,3.73,15889.8,"11 Partner Blvd, Company J Town, Region 11",Relief,General
1/13/2023,3263,Apparel,Coats,Brand A,Gently Used,XXL,Atlanta,14.89,48586.07,Company E,12.67,41342.21,"5 Partner Blvd, Company E Town, Region 05",Relief,School
1/9/2023,1925,Apparel,Shirts,Brand B,Gently Used,XL,Atlanta,32.74,63024.5,Company I,0,0,"10 Partner Blvd, Company I Town, Region 10",Relief,School
1/14/2023,3943,Footwear,Sneakers,Brand A,Gently Used,6,LA,0.21,828.03,Company F,4.95,19517.85,"6 Partner Blvd, Company F Town, Region 06",Relief,School
1/8/2023,2881,Apparel,Coats,Brand B,Worn,M,NY,87.74,252778.94,Company L,14.59,42033.79,"13 Partner Blvd, Company L Town, Region 13",Micro-Enterprise,School
1/12/2023,1754,Footwear,Sneakers,Brand A,New,10,LA,5.42,9506.68,Company C,11.51,20188.54,"3 Partner Blvd, Company C Town, Region 03",Relief,Winter
1/26/2023,2959,Footwear,Boots,Brand C,Gently Used,5,NY,2169.77,6420349.43,Company I,0.14,414.26,"10 Partner Blvd, Company I Town, Region 10",Micro-Enterprise,School
1/6/2023,3555,Footwear,Boots,Generic,Gently Used,8,Chicago,0.38,1350.9,Company H,6.48,23036.4,"9 Partner Blvd, Company H Town, Region 09",Relief,General
1/24/2023,3448,Footwear,Sneakers,Brand C,New,9,Nashville,2299.68,7929296.64,Everything Else,2.23,7689.04,"7 Partner Blvd, Everything Else Town, Region 07",Micro-Enterprise,School
1/22/2023,2013,Apparel,Shirts,Brand B,Worn,S,Atlanta,722.44,1454271.72,Company F,8.6,17311.8,"6 Partner Blvd, Company F Town, Region 06",Micro-Enterprise,School
1/21/2023,2586,Footwear,Sneakers,Generic,New,7,Chicago,12.81,33126.66,Company J,3.06,7913.16,"11 Partner Blvd, Company J Town, Region 11",Relief,School
1/12/2023,3269,Footwear,Boots,Brand A,New,9,LA,24.36,79632.84,Everything Else,0.91,2974.79,"7 Partner Blvd, Everything Else Town, Region 07",Micro-Enterprise,Winter
1/29/2023,2745,Footwear,Sneakers,Brand B,Gently Used,6,Atlanta,2699.5,7410127.5,Company A,0,0,"1 Partner Blvd, Company A Town, Region 01",Relief,Winter
1/28/2023,4858,Footwear,Sneakers,Brand B,New,12,Nashville,0.13,631.54,Company C,10.44,50717.52,"3 Partner Blvd, Company C Town, Region 03",Relief,General
1/13/2023,6307,Footwear,Sneakers,Generic,Gently Used,9,LA,0.1,630.7,Company E,8.86,55880.02,"5 Partner Blvd, Company E Town, Region 05",Micro-Enterprise,General
1/14/2023,1716,Footwear,Boots,Brand C,Gently Used,5,Chicago,0.11,188.76,Company C,18.21,31248.36,"3 Partner Blvd, Company C Town, Region 03",Relief,General
1/12/2023,2677,Apparel,Shirts,Brand B,Gently Used,XXL,Atlanta,39.98,107026.46,Company F,5.3,14188.1,"6 Partner Blvd, Company F Town, Region 06",Micro-Enterprise,School
1/14/2023,1048,Footwear,Sneakers,Brand B,Gently Used,7,Chicago,12.32,12911.36,Company E,11.93,12502.64,"5 Partner Blvd, Company E Town, Region 05",Micro-Enterprise,Winter
1/25/2023,2915,Footwear,Sneakers,Generic,New,7,Atlanta,3.91,11397.65,Company C,12.59,36699.85,"3 Partner Blvd, Company C Town, Region 03",Micro-Enterprise,Winter
1/19/2023,3114,Footwear,Boots,Brand C,Gently Used,9,LA,77.85,242424.9,Company C,14.4,44841.6,"3 Partner Blvd, Company C Town, Region 03",Relief,Winter
1/15/2023,1835,Footwear,Sneakers,Generic,New,11,Nashville,14.63,26846.05,Company H,7.38,13542.3,"9 Partner Blvd, Company H Town, Region 09",Micro-Enterprise,General
1/25/2023,2803,Footwear,Sneakers,Brand A,Gently Used,5,Atlanta,30.85,86472.55,Company J,3.33,9333.99,"11 Partner Blvd, Company J Town, Region 11",Relief,School
1/15/2023,3882,Footwear,Sneakers,Generic,Worn,8,LA,30.02,116537.64,Company E,13.87,53843.34,"5 Partner Blvd, Company E Town, Region 05",Micro-Enterprise,Winter
1/13/2023,1797,Footwear,Sneakers,Brand A,Gently Used,12,LA,0.86,1545.42,Company C,14.76,26523.72,"3 Partner Blvd, Company C Town, Region 03",Micro-Enterprise,Winter
1/27/2023,1922,Apparel,Coats,Brand A,Gently Used,M,Nashville,50.67,97387.74,Company C,15.06,28945.32,"3 Partner Blvd, Company C Town, Region 03",Micro-Enterprise,School
1/26/2023,2692,Apparel,Shirts,Generic,New,XL,LA,1.71,4603.32,Company L,9.72,26166.24,"13 Partner Blvd, Company L Town, Region 13",Micro-Enterprise,Winter
1/19/2023,4013,Footwear,Sneakers,Generic,Gently Used,11,Atlanta,0.12,481.56,Company C,18.76,75283.88,"3 Partner Blvd, Company C Town, Region 03",Relief,School
1/28/2023,1593,Footwear,Sneakers,Generic,Worn,8,Atlanta,2.35,3743.55,Company C,17.59,28020.87,"3 Partner Blvd, Company C Town, Region 03",Relief,School
1/8/2023,1564,Apparel,Shirts,Brand B,Gently Used,XL,LA,24.71,38646.44,Company A,2.56,4003.84,"1 Partner Blvd, Company A Town, Region 01",Micro-Enterprise,General
1/13/2023,2008,Footwear,Sneakers,Brand A,Gently Used,9,NY,25.36,50922.88,Company D,2.89,5803.12,"4 Partner Blvd, Company D Town, Region 04",Micro-Enterprise,School
1/27/2023,2049,Footwear,Boots,Brand C,Gently Used,12,Chicago,7.06,14465.94,Company A,4.92,10081.08,"1 Partner Blvd, Company A Town, Region 01",Relief,General
1/12/2023,6747,Footwear,Boots,Brand C,Gently Used,10,Chicago,0.03,202.41,Company E,8.96,60453.12,"5 Partner Blvd, Company E Town, Region 05",Relief,General
1/19/2023,3750,Footwear,Sneakers,Brand B,New,8,Nashville,0.38,1425,Company F,1.88,7050,"6 Partner Blvd, Company F Town, Region 06",Relief,School
1/15/2023,1613,Footwear,Boots,Brand C,Gently Used,12,NY,0.02,32.26,Company E,13.97,22533.61,"5 Partner Blvd, Company E Town, Region 05",Relief,General
1/27/2023,2606,Footwear,Boots,Brand B,Gently Used,7,LA,20.58,53631.48,Company F,2.47,6436.82,"6 Partner Blvd, Company F Town, Region 06",Relief,School
1/29/2023,1956,Apparel,Shirts,Brand B,Gently Used,XL,Nashville,0.18,352.08,Company F,0.34,665.04,"6 Partner Blvd, Company F Town, Region 06",Relief,School
1/19/2023,2018,Footwear,Sneakers,Brand C,Gently Used,7,Chicago,3.96,7991.28,Company J,6.8,13722.4,"11 Partner Blvd, Company J Town, Region 11",Micro-Enterprise,Winter
1/19/2023,1485,Footwear,Boots,Generic,Gently Used,11,Nashville,579.73,860899.05,Company F,1.73,2569.05,"6 Partner Blvd, Company F Town, Region 06",Micro-Enterprise,Winter
1/14/2023,3176,Footwear,Boots,Generic,Worn,8,Chicago,203.67,646855.92,Company E,12.02,38175.52,"5 Partner Blvd, Company E Town, Region 05",Relief,General
1/18/2023,2366,Footwear,Sneakers,Brand C,Gently Used,6,Atlanta,613.72,1452061.52,Company E,9.34,22098.44,"5 Partner Blvd, Company E Town, Region 05",Micro-Enterprise,School
1/29/2023,8070,Footwear,Sneakers,Generic,Gently Used,7,NY,4.13,33329.1,Company H,5.41,43658.7,"9 Partner Blvd, Company H Town, Region 09",Relief,School
1/31/2023,2803,Apparel,Shirts,Brand B,Gently Used,XXL,Atlanta,60.4,169301.2,Company K,15.42,43222.26,"12 Partner Blvd, Company K Town, Region 12",Relief,School
1/28/2023,4517,Footwear,Boots,Brand A,Gently Used,7,Atlanta,0.65,2936.05,Company C,14.96,67574.32,"3 Partner Blvd, Company C Town, Region 03",Relief,Winter
1/17/2023,1641,Footwear,Sneakers,Brand C,Gently Used,12,LA,73.39,120432.99,Company F,5.45,8943.45,"6 Partner Blvd, Company F Town, Region 06",Relief,Winter
1/20/2023,5225,Apparel,Coats,Generic,Gently Used,S,LA,0,0,Company C,19.96,104291,"3 Partner Blvd, Company C Town, Region 03",Relief,General
1/12/2023,2136,Footwear,Sneakers,Brand B,Worn,10,Chicago,0.12,256.32,Company F,2.5,5340,"6 Partner Blvd, Company F Town, Region 06",Relief,School
1/15/2023,3237,Footwear,Sneakers,Brand B,Gently Used,5,Nashville,33.58,108698.46,Company C,16.86,54575.82,"3 Partner Blvd, Company C Town, Region 03",Relief,General
1/9/2023,3289,Footwear,Sneakers,Brand B,Gently Used,12,Nashville,0.41,1348.49,Company C,12.31,40487.59,"3 Partner Blvd, Company C Town, Region 03",Micro-Enterprise,School
1/27/2023,1810,Apparel,Coats,Brand A,Gently Used,M,Chicago,73.51,133053.1,Company C,16.3,29503,"3 Partner Blvd, Company C Town, Region 03",Relief,General
1/16/2023,1292,Footwear,Sneakers,Generic,Gently Used,9,Nashville,130.22,168244.24,Company F,2.3,2971.6,"6 Partner Blvd, Company F Town, Region 06",Micro-Enterprise,School
1/18/2023,4959,Footwear,Boots,Generic,Worn,9,Atlanta,27.58,136769.22,Company C,13.37,66301.83,"3 Partner Blvd, Company C Town, Region 03",Relief,School
