Date,Vendor,Quantity,Product_Type,Category,Brand,Grade,Size,Warehouse,Vendor_Address,GIK_Per_Unit,Total_GIK
1/13/2023,Company 5,4156,Footwear,Boots,Brand B,Gently Used,5,Atlanta,"6 Fictional St, Company 5 City, State 06",5.56,23107.36
1/13/2023,Company 3,1617,Apparel,Shirts,Brand B,Gently Used,XXL,Nashville,"4 Fictional St, Company 3 City, State 04",6.26,10122.42
1/13/2023,Company 15,2464,Footwear,Boots,Brand C,Gently Used,11,Chicago,"16 Fictional St, Company 15 City, State 16",136.32,335892.48
1/14/2023,Company 3,2595,Footwear,Sneakers,Brand A,Gently Used,6,Chicago,"4 Fictional St, Company 3 City, State 04",4.24,11002.8
1/14/2023,Company 3,4322,Apparel,Shirts,Brand A,Gently Used,L,Nashville,"4 Fictional St, Company 3 City, State 04",14.97,64700.34
1/14/2023,Everything Else,5189,Footwear,Boots,Brand C,Gently Used,8,Chicago,"1 Fictional St, Everything Else City, State 01",2.62,13595.18
1/14/2023,Everything Else,2484,Footwear,Sneakers,Brand A,Gently Used,12,LA,"1 Fictional St, Everything Else City, State 01",62.05,154132.2
1/14/2023,Everything Else,2131,Footwear,Boots,Brand C,Gently Used,12,LA,"1 Fictional St, Everything Else City, State 01",24.05,51250.55
1/14/2023,Company 18,1650,Footwear,Boots,Brand C,Gently Used,6,NY,"19 Fictional St, Company 18 City, State 19",61.16,100914
1/14/2023,Company 3,10177,Footwear,Sneakers,Brand C,Worn,6,LA,"4 Fictional St, Company 3 City, State 04",1.86,18929.22
1/14/2023,Company 8,5737,Footwear,Boots,Brand C,Gently Used,5,LA,"9 Fictional St, Company 8 City, State 09",0.11,631.07
1/14/2023,Company 11,3036,Apparel,Shirts,Generic,Gently Used,XXL,Atlanta,"12 Fictional St, Company 11 City, State 12",0.51,1548.36
1/14/2023,Company 15,2478,Apparel,Shirts,Brand C,Gently Used,L,Nashville,"16 Fictional St, Company 15 City, State 16",12.51,30999.78
1/14/2023,Everything Else,2862,Footwear,Sneakers,Brand C,Gently Used,5,Chicago,"1 Fictional St, Everything Else City, State 01",206.35,590573.7
1/14/2023,Everything Else,3067,Footwear,Sneakers,Brand B,Gently Used,7,LA,"1 Fictional St, Everything Else City, State 01",93.31,286181.77
1/14/2023,Everything Else,1366,Apparel,Shirts,Brand C,Worn,L,Atlanta,"1 Fictional St, Everything Else City, State 01",0.06,81.96
1/15/2023,Company 14,2051,Footwear,Sneakers,Generic,Gently Used,8,Nashville,"15 Fictional St, Company 14 City, State 15",1684.27,3454437.77
1/15/2023,Company 8,2107,Apparel,Coats,Brand C,New,S,NY,"9 Fictional St, Company 8 City, State 09",0.69,1453.83
1/15/2023,Company 11,6407,Footwear,Sneakers,Brand B,Gently Used,9,Chicago,"12 Fictional St, Company 11 City, State 12",0.5,3203.5
1/15/2023,Everything Else,1654,Footwear,Sneakers,Brand B,Gently Used,9,Nashville,"1 Fictional St, Everything Else City, State 01",4.08,6748.32
1/15/2023,Company 2,1476,Apparel,Coats,Brand C,Gently Used,S,Chicago,"3 Fictional St, Company 2 City, State 03",0.2,295.2
1/15/2023,Company 2,1436,Footwear,Sneakers,Generic,Gently Used,6,NY,"3 Fictional St, Company 2 City, State 03",0.49,703.64
1/15/2023,Company 13,2314,Footwear,Sneakers,Brand C,Gently Used,9,NY,"14 Fictional St, Company 13 City, State 14",1.77,4095.78
1/15/2023,Everything Else,1740,Footwear,Sneakers,Generic,Gently Used,8,Atlanta,"1 Fictional St, Everything Else City, State 01",530.63,923296.2
1/15/2023,Company 3,2848,Footwear,Sneakers,Generic,New,12,Nashville,"4 Fictional St, Company 3 City, State 04",0.87,2477.76
1/15/2023,Company 3,2557,Footwear,Boots,Brand C,Gently Used,11,LA,"4 Fictional St, Company 3 City, State 04",769.28,1967048.96
1/15/2023,Company 14,1813,Footwear,Boots,Brand A,New,10,Chicago,"15 Fictional St, Company 14 City, State 15",1976.19,3582832.47
1/15/2023,Everything Else,3066,Footwear,Sneakers,Brand C,Gently Used,8,NY,"1 Fictional St, Everything Else City, State 01",9.17,28115.22
1/15/2023,Company 9,2087,Footwear,Sneakers,Generic,New,8,NY,"10 Fictional St, Company 9 City, State 10",3.25,6782.75
1/15/2023,Company 2,4452,Apparel,Shirts,Generic,Gently Used,L,LA,"3 Fictional St, Company 2 City, State 03",0.42,1869.84
1/15/2023,Everything Else,3312,Footwear,Boots,Generic,Gently Used,11,LA,"1 Fictional St, Everything Else City, State 01",15.07,49911.84
1/16/2023,Company 3,5613,Footwear,Sneakers,Brand B,Gently Used,5,LA,"4 Fictional St, Company 3 City, State 04",43.83,246017.79
1/16/2023,Company 5,4211,Footwear,Sneakers,Generic,Gently Used,10,Atlanta,"6 Fictional St, Company 5 City, State 06",6.53,27497.83
1/16/2023,Everything Else,1986,Footwear,Sneakers,Brand B,Gently Used,10,Chicago,"1 Fictional St, Everything Else City, State 01",0.16,317.76
1/16/2023,Everything Else,5082,Apparel,Shirts,Brand A,Worn,XL,LA,"1 Fictional St, Everything Else City, State 01",5658.12,28754565.84
1/16/2023,Everything Else,4185,Footwear,Boots,Brand B,Gently Used,7,Chicago,"1 Fictional St, Everything Else City, State 01",1.49,6235.65
1/16/2023,Everything Else,3842,Footwear,Boots,Brand C,Gently Used,12,Chicago,"1 Fictional St, Everything Else City, State 01",44.38,170507.96
1/16/2023,Company 3,1438,Footwear,Boots,Brand A,Gently Used,11,NY,"4 Fictional St, Company 3 City, State 04",356.14,512129.32
1/16/2023,Everything Else,1647,Footwear,Boots,Brand A,Gently Used,12,LA,"1 Fictional St, Everything Else City, State 01",2.81,4628.07
1/16/2023,Company 4,3321,Footwear,Boots,Brand A,Gently Used,12,Atlanta,"5 Fictional St, Company 4 City, State 05",29.15,96807.15
1/16/2023,Company 3,1772,Footwear,Sneakers,Brand B,Gently Used,9,Atlanta,"4 Fictional St, Company 3 City, State 04",0,0
1/16/2023,Company 4,871,Footwear,Sneakers,Brand B,New,11,NY,"5 Fictional St, Company 4 City, State 05",472.1,411199.1
1/16/2023,Everything Else,2106,Footwear,Boots,Brand B,Gently Used,7,Atlanta,"1 Fictional St, Everything Else City, State 01",3.05,6423.3
1/16/2023,Company 3,2189,Footwear,Boots,Brand A,Worn,7,LA,"4 Fictional St, Company 3 City, State 04",143.35,313793.15
1/17/2023,Everything Else,5620,Footwear,Boots,Brand C,Gently Used,5,Nashville,"1 Fictional St, Everything Else City, State 01",305.69,1717977.8
1/17/2023,Everything Else,1047,Footwear,Boots,Generic,Gently Used,6,LA,"1 Fictional St, Everything Else City, State 01",2.55,2669.85
1/17/2023,Company 14,2673,Footwear,Sneakers,Brand C,Gently Used,10,LA,"15 Fictional St, Company 14 City, State 15",1.37,3662.01
1/17/2023,Company 5,776,Footwear,Boots,Brand C,Gently Used,12,Nashville,"6 Fictional St, Company 5 City, State 06",0.35,271.6
1/17/2023,Everything Else,6986,Apparel,Shirts,Brand A,New,XL,LA,"1 Fictional St, Everything Else City, State 01",54.34,379619.24
1/17/2023,Company 7,3116,Footwear,Boots,Generic,New,11,Atlanta,"8 Fictional St, Company 7 City, State 08",0.91,2835.56
1/17/2023,Everything Else,5331,Footwear,Boots,Brand A,Gently Used,5,NY,"1 Fictional St, Everything Else City, State 01",0.57,3038.67
1/17/2023,Everything Else,3443,Footwear,Boots,Brand A,Gently Used,10,Atlanta,"1 Fictional St, Everything Else City, State 01",3684.7,12686422.1
1/17/2023,Company 1,4464,Apparel,Coats,Brand A,Gently Used,L,LA,"2 Fictional St, Company 1 City, State 02",0.22,982.08
1/17/2023,Everything Else,3230,Footwear,Boots,Brand B,Gently Used,7,NY,"1 Fictional St, Everything Else City, State 01",753.4,2433482
1/17/2023,Company 3,875,Footwear,Sneakers,Brand A,Gently Used,10,Atlanta,"4 Fictional St, Company 3 City, State 04",183.58,160632.5
1/17/2023,Everything Else,2953,Apparel,Coats,Brand C,New,M,Chicago,"1 Fictional St, Everything Else City, State 01",833.35,2460882.55
1/17/2023,Everything Else,749,Footwear,Sneakers,Brand B,Gently Used,7,Chicago,"1 Fictional St, Everything Else City, State 01",11.69,8755.81
1/17/2023,Company 3,3160,Footwear,Sneakers,Brand C,New,8,LA,"4 Fictional St, Company 3 City, State 04",416.68,1316708.8
1/17/2023,Everything Else,1496,Footwear,Boots,Brand C,Gently Used,5,Nashville,"1 Fictional St, Everything Else City, State 01",0.44,658.24
1/17/2023,Everything Else,2444,Footwear,Sneakers,Brand B,Worn,11,Atlanta,"1 Fictional St, Everything Else City, State 01",1.69,4130.36
1/17/2023,Company 15,4243,Footwear,Sneakers,Generic,Worn,8,Atlanta,"16 Fictional St, Company 15 City, State 16",3715.76,15765969.68
1/17/2023,Company 1,2656,Footwear,Sneakers,Brand A,Gently Used,8,Nashville,"2 Fictional St, Company 1 City, State 02",2.9,7702.4
1/17/2023,Company 12,2370,Footwear,Boots,Brand B,New,5,Atlanta,"13 Fictional St, Company 12 City, State 13",36.46,86410.2
1/17/2023,Everything Else,771,Footwear,Sneakers,Generic,Gently Used,7,LA,"1 Fictional St, Everything Else City, State 01",2170.35,1673339.85
1/18/2023,Company 3,2113,Footwear,Sneakers,Generic,Gently Used,10,Atlanta,"4 Fictional St, Company 3 City, State 04",20.51,43337.63
1/18/2023,Company 8,3354,Footwear,Boots,Brand C,Gently Used,9,LA,"9 Fictional St, Company 8 City, State 09",69.54,233237.16
1/18/2023,Everything Else,1595,Footwear,Boots,Brand B,Gently Used,8,LA,"1 Fictional St, Everything Else City, State 01",239.16,381460.2
1/18/2023,Everything Else,3260,Footwear,Sneakers,Brand C,Gently Used,11,NY,"1 Fictional St, Everything Else City, State 01",1.61,5248.6
1/18/2023,Company 5,1606,Footwear,Boots,Brand B,Gently Used,12,Chicago,"6 Fictional St, Company 5 City, State 06",1.07,1718.42
1/18/2023,Company 8,2740,Footwear,Sneakers,Brand B,Gently Used,7,Atlanta,"9 Fictional St, Company 8 City, State 09",198.04,542629.6
1/18/2023,Everything Else,937,Apparel,Coats,Brand C,New,XL,Nashville,"1 Fictional St, Everything Else City, State 01",0.88,824.56
1/18/2023,Company 4,4491,Footwear,Sneakers,Brand B,Gently Used,6,LA,"5 Fictional St, Company 4 City, State 05",0.07,314.37
1/18/2023,Everything Else,5008,Apparel,Coats,Generic,Gently Used,M,Nashville,"1 Fictional St, Everything Else City, State 01",299.56,1500196.48
1/18/2023,Company 8,2939,Footwear,Boots,Brand C,Gently Used,12,NY,"9 Fictional St, Company 8 City, State 09",81.16,238529.24
1/18/2023,Everything Else,1896,Footwear,Sneakers,Brand A,Gently Used,10,Chicago,"1 Fictional St, Everything Else City, State 01",0.51,966.96
1/18/2023,Company 13,3434,Footwear,Sneakers,Brand C,New,11,Nashville,"14 Fictional St, Company 13 City, State 14",4.91,16860.94
1/18/2023,Everything Else,8806,Apparel,Shirts,Brand C,Gently Used,XXL,Atlanta,"1 Fictional St, Everything Else City, State 01",0.33,2905.98
1/18/2023,Company 5,3130,Footwear,Sneakers,Brand A,Gently Used,11,Chicago,"6 Fictional St, Company 5 City, State 06",49.52,154997.6
1/18/2023,Company 3,1061,Footwear,Boots,Brand A,Gently Used,12,Chicago,"4 Fictional St, Company 3 City, State 04",85.34,90545.74
1/19/2023,Everything Else,1671,Footwear,Sneakers,Brand B,New,9,Atlanta,"1 Fictional St, Everything Else City, State 01",19.92,33286.32
1/19/2023,Company 5,5093,Footwear,Boots,Brand A,Gently Used,6,Atlanta,"6 Fictional St, Company 5 City, State 06",0.41,2088.13
1/19/2023,Company 5,1542,Apparel,Coats,Brand B,Gently Used,L,Nashville,"6 Fictional St, Company 5 City, State 06",3.62,5582.04
1/19/2023,Everything Else,2351,Footwear,Boots,Brand B,New,8,LA,"1 Fictional St, Everything Else City, State 01",1.29,3032.79
1/19/2023,Everything Else,4989,Footwear,Sneakers,Brand A,Gently Used,11,Atlanta,"1 Fictional St, Everything Else City, State 01",6.21,30981.69
1/19/2023,Company 11,5284,Apparel,Coats,Brand A,Gently Used,S,Atlanta,"12 Fictional St, Company 11 City, State 12",249.59,1318833.56
1/19/2023,Everything Else,1225,Footwear,Sneakers,Brand B,New,6,LA,"1 Fictional St, Everything Else City, State 01",14530.14,17799421.5
1/19/2023,Everything Else,2335,Footwear,Sneakers,Brand B,Gently Used,7,Chicago,"1 Fictional St, Everything Else City, State 01",167.87,391976.45
1/19/2023,Everything Else,2375,Footwear,Boots,Brand C,Gently Used,12,Atlanta,"1 Fictional St, Everything Else City, State 01",27.12,64410
1/19/2023,Everything Else,3830,Footwear,Sneakers,Brand C,Gently Used,8,Chicago,"1 Fictional St, Everything Else City, State 01",448.21,1716644.3
1/19/2023,Everything Else,2570,Footwear,Boots,Brand C,Gently Used,9,Chicago,"1 Fictional St, Everything Else City, State 01",144.7,371879
1/19/2023,Everything Else,2513,Apparel,Shirts,Brand B,Gently Used,L,Atlanta,"1 Fictional St, Everything Else City, State 01",1.77,4448.01
1/19/2023,Company 4,3639,Footwear,Sneakers,Generic,Gently Used,12,Atlanta,"5 Fictional St, Company 4 City, State 05",14.32,52110.48
1/19/2023,Company 2,5226,Footwear,Boots,Brand A,Gently Used,11,LA,"3 Fictional St, Company 2 City, State 03",347.89,1818073.14
1/19/2023,Everything Else,5609,Footwear,Sneakers,Brand B,Gently Used,11,Atlanta,"1 Fictional St, Everything Else City, State 01",1.36,7628.24
1/19/2023,Everything Else,5420,Apparel,Coats,Brand A,Gently Used,S,Nashville,"1 Fictional St, Everything Else City, State 01",0.06,325.2
1/19/2023,Everything Else,2564,Footwear,Sneakers,Generic,New,9,Nashville,"1 Fictional St, Everything Else City, State 01",0,0
1/19/2023,Company 3,1631,Footwear,Sneakers,Brand B,Gently Used,11,Nashville,"4 Fictional St, Company 3 City, State 04",0.15,244.65
1/19/2023,Everything Else,3026,Apparel,Coats,Brand C,Gently Used,XXL,Nashville,"1 Fictional St, Everything Else City, State 01",28.01,84758.26
1/19/2023,Company 2,2784,Apparel,Shirts,Brand C,New,XL,Nashville,"3 Fictional St, Company 2 City, State 03",48.62,135358.08
1/19/2023,Everything Else,1615,Apparel,Coats,Brand A,Gently Used,XXL,Chicago,"1 Fictional St, Everything Else City, State 01",16.13,26049.95
1/19/2023,Everything Else,2347,Apparel,Shirts,Brand B,Worn,L,Chicago,"1 Fictional St, Everything Else City, State 01",45.92,107774.24
1/20/2023,Everything Else,2447,Footwear,Boots,Brand C,Gently Used,12,Nashville,"1 Fictional St, Everything Else City, State 01",4.86,11892.42
1/20/2023,Everything Else,6539,Apparel,Shirts,Brand A,Gently Used,S,NY,"1 Fictional St, Everything Else City, State 01",34.58,226118.62
1/20/2023,Company 8,3940,Footwear,Sneakers,Brand C,New,5,Atlanta,"9 Fictional St, Company 8 City, State 09",210.92,831024.8
1/20/2023,Company 15,3348,Apparel,Shirts,Brand A,Gently Used,XXL,NY,"16 Fictional St, Company 15 City, State 16",240.48,805127.04
1/20/2023,Everything Else,6147,Apparel,Shirts,Brand A,Worn,L,NY,"1 Fictional St, Everything Else City, State 01",1.62,9958.14
1/20/2023,Company 13,1004,Footwear,Sneakers,Brand A,Gently Used,12,Nashville,"14 Fictional St, Company 13 City, State 14",68.24,68512.96
1/20/2023,Company 1,886,Footwear,Sneakers,Generic,Gently Used,6,Nashville,"2 Fictional St, Company 1 City, State 02",220.33,195212.38
1/20/2023,Everything Else,5744,Footwear,Sneakers,Brand C,Gently Used,10,NY,"1 Fictional St, Everything Else City, State 01",36.05,207071.2
1/20/2023,Company 5,490,Footwear,Sneakers,Brand C,Gently Used,12,Atlanta,"6 Fictional St, Company 5 City, State 06",5.53,2709.7
1/20/2023,Company 3,5269,Footwear,Boots,Brand A,Gently Used,12,NY,"4 Fictional St, Company 3 City, State 04",1046.36,5513270.84
1/20/2023,Everything Else,2902,Apparel,Coats,Brand C,New,XXL,NY,"1 Fictional St, Everything Else City, State 01",519.21,1506747.42
1/20/2023,Everything Else,4730,Apparel,Shirts,Generic,Gently Used,S,Atlanta,"1 Fictional St, Everything Else City, State 01",19.26,91099.8
1/20/2023,Company 10,4844,Footwear,Sneakers,Generic,Gently Used,8,Nashville,"11 Fictional St, Company 10 City, State 11",3.41,16518.04
1/20/2023,Company 4,3727,Apparel,Coats,Brand A,Gently Used,L,Nashville,"5 Fictional St, Company 4 City, State 05",5.02,18709.54
1/20/2023,Company 11,1380,Footwear,Boots,Brand C,Gently Used,10,Nashville,"12 Fictional St, Company 11 City, State 12",3.09,4264.2
1/20/2023,Everything Else,3632,Footwear,Boots,Brand C,New,7,NY,"1 Fictional St, Everything Else City, State 01",11.09,40278.88
1/21/2023,Everything Else,2696,Apparel,Shirts,Brand C,Gently Used,S,Chicago,"1 Fictional St, Everything Else City, State 01",1.5,4044
1/21/2023,Company 18,3894,Apparel,Coats,Brand C,Gently Used,M,Atlanta,"19 Fictional St, Company 18 City, State 19",16.62,64718.28
1/21/2023,Company 5,3014,Footwear,Sneakers,Generic,Gently Used,5,LA,"6 Fictional St, Company 5 City, State 06",0.26,783.64
1/21/2023,Everything Else,2163,Apparel,Coats,Brand C,Gently Used,M,NY,"1 Fictional St, Everything Else City, State 01",4.98,10771.74
1/21/2023,Everything Else,3679,Apparel,Coats,Brand C,Gently Used,L,LA,"1 Fictional St, Everything Else City, State 01",0.41,1508.39
1/21/2023,Everything Else,3563,Footwear,Sneakers,Brand C,Worn,6,NY,"1 Fictional St, Everything Else City, State 01",3773.98,13446690.74
1/21/2023,Company 14,2000,Footwear,Boots,Generic,Gently Used,6,Chicago,"15 Fictional St, Company 14 City, State 15",29.27,58540
1/21/2023,Everything Else,3624,Apparel,Coats,Brand B,Gently Used,XXL,Nashville,"1 Fictional St, Everything Else City, State 01",0.02,72.48
1/21/2023,Company 7,378,Footwear,Sneakers,Generic,Gently Used,8,Atlanta,"8 Fictional St, Company 7 City, State 08",79.42,30020.76
1/21/2023,Company 12,2523,Footwear,Boots,Brand C,Gently Used,9,Chicago,"13 Fictional St, Company 12 City, State 13",497.43,1255015.89
1/21/2023,Company 4,3930,Apparel,Shirts,Brand A,Gently Used,XL,LA,"5 Fictional St, Company 4 City, State 05",30004.21,117916545.3
1/22/2023,Company 15,3017,Apparel,Coats,Brand A,New,M,LA,"16 Fictional St, Company 15 City, State 16",37.06,111810.02
1/22/2023,Everything Else,5596,Footwear,Sneakers,Generic,Gently Used,6,LA,"1 Fictional St, Everything Else City, State 01",55.84,312480.64
1/22/2023,Everything Else,6090,Apparel,Coats,Brand C,Gently Used,XL,Atlanta,"1 Fictional St, Everything Else City, State 01",85.62,521425.8
1/22/2023,Company 3,2793,Footwear,Sneakers,Generic,Gently Used,12,Nashville,"4 Fictional St, Company 3 City, State 04",23.36,65244.48
1/22/2023,Company 5,3652,Footwear,Sneakers,Brand B,New,10,Atlanta,"6 Fictional St, Company 5 City, State 06",1415.07,5167835.64
1/22/2023,Everything Else,2922,Footwear,Boots,Generic,Gently Used,12,Chicago,"1 Fictional St, Everything Else City, State 01",186.51,544982.22
1/22/2023,Everything Else,3348,Footwear,Sneakers,Brand C,Gently Used,12,Chicago,"1 Fictional St, Everything Else City, State 01",5.22,17476.56
1/22/2023,Company 3,3713,Footwear,Boots,Brand B,Gently Used,5,NY,"4 Fictional St, Company 3 City, State 04",0.63,2339.19
1/22/2023,Company 8,5368,Footwear,Boots,Generic,Gently Used,7,Atlanta,"9 Fictional St, Company 8 City, State 09",1.63,8749.84
1/22/2023,Company 1,1789,Footwear,Sneakers,Brand B,Gently Used,8,Chicago,"2 Fictional St, Company 1 City, State 02",0.02,35.78
1/22/2023,Company 15,4469,Footwear,Sneakers,Brand C,Gently Used,7,Atlanta,"16 Fictional St, Company 15 City, State 16",17.15,76643.35
1/22/2023,Everything Else,2406,Apparel,Coats,Brand C,Worn,L,Nashville,"1 Fictional St, Everything Else City, State 01",232.78,560068.68
1/23/2023,Everything Else,1253,Footwear,Sneakers,Brand B,Gently Used,7,NY,"1 Fictional St, Everything Else City, State 01",1.06,1328.18
1/23/2023,Company 3,3557,Footwear,Boots,Brand C,Gently Used,6,Nashville,"4 Fictional St, Company 3 City, State 04",762.76,2713137.32
1/23/2023,Everything Else,2596,Footwear,Boots,Brand A,Gently Used,12,Atlanta,"1 Fictional St, Everything Else City, State 01",2.96,7684.16
1/23/2023,Everything Else,2220,Apparel,Coats,Brand A,Worn,XXL,LA,"1 Fictional St, Everything Else City, State 01",1.82,4040.4
1/23/2023,Everything Else,2019,Apparel,Coats,Generic,Worn,XL,NY,"1 Fictional St, Everything Else City, State 01",4.09,8257.71
1/23/2023,Everything Else,4498,Apparel,Coats,Generic,Gently Used,XXL,Chicago,"1 Fictional St, Everything Else City, State 01",32.96,148254.08
1/23/2023,Company 9,1638,Apparel,Coats,Brand C,Gently Used,XXL,Chicago,"10 Fictional St, Company 9 City, State 10",0.27,442.26
