Date,Quantity,Product_Type,Category,Brand,Grade,Size,Warehouse,GIK_Per_Unit,Total_GIK,Partner,EI_Per_Unit,Total_EI,Partner_Address,Shipment_Type,Program
1/21/2017,1976,Footwear,Sneakers,Brand A,Gently Used,8,Nashville,1.57,3102.32,Company C,8.88,17546.88,"3 Partner Blvd, Company C Town, Region 03",Micro-Enterprise,Winter
1/30/2017,2889,Footwear,Sneakers,Brand B,New,10,Nashville,27.05,78147.45,Company F,5.25,15167.25,"6 Partner Blvd, Company F Town, Region 06",Relief,General
1/26/2017,3102,Apparel,Coats,Generic,New,XXL,NY,113.84,353131.68,Company C,7.75,24040.5,"3 Partner Blvd, Company C Town, Region 03",Relief,General
1/20/2017,2581,Footwear,Sneakers,Brand C,Gently Used,6,Chicago,605.36,1562434.16,Company L,20.78,53633.18,"13 Partner Blvd, Company L Town, Region 13",Micro-Enterprise,School
1/31/2017,1706,Apparel,Coats,Brand A,Gently Used,XL,Atlanta,0.18,307.08,Everything Else,1.94,3309.64,"7 Partner Blvd, Everything Else Town, Region 07",Relief,School
1/27/2017,2175,Apparel,Shirts,Generic,Gently Used,S,NY,0,0,Company I,1.81,3936.75,"10 Partner Blvd, Company I Town, Region 10",Relief,General
2/3/2017,4996,Footwear,Sneakers,Generic,New,8,Atlanta,18.17,90777.32,Company C,11.34,56654.64,"3 Partner Blvd, Company C Town, Region 03",Relief,General
1/31/2017,4302,Footwear,Sneakers,Generic,New,7,Nashville,1.36,5850.72,Company F,8.62,37083.24,"6 Partner Blvd, Company F Town, Region 06",Micro-Enterprise,General
2/3/2017,4046,Apparel,Shirts,Brand A,Gently Used,L,Atlanta,1.36,5502.56,Company C,6.05,24478.3,"3 Partner Blvd, Company C Town, Region 03",Relief,School
1/27/2017,1917,Apparel,Shirts,Brand B,Gently Used,M,NY,3.03,5808.51,Company I,1.99,3814.83,"10 Partner Blvd, Company I Town, Region 10",Relief,School
2/8/2017,2069,Footwear,Boots,Generic,Gently Used,9,NY,0.03,62.07,Company F,1.41,2917.29,"6 Partner Blvd, Company F Town, Region 06",Micro-Enterprise,Winter
2/9/2017,2307,Footwear,Boots,Brand B,Gently Used,11,LA,2062.09,4757241.63,Company F,5.78,13334.46,"6 Partner Blvd, Company F Town, Region 06",Micro-Enterprise,School
2/11/2017,2068,Apparel,Shirts,Brand C,Gently Used,L,Nashville,16.08,33253.44,Company H,12.16,25146.88,"9 Partner Blvd, Company H Town, Region 09",Relief,General
1/27/2017,2182,Footwear,Boots,Brand A,Worn,10,LA,0.02,43.64,Company C,5.88,12830.16,"3 Partner Blvd, Company C Town, Region 03",Relief,Winter
2/7/2017,1779,Footwear,Sneakers,Brand A,Gently Used,5,NY,5.5,9784.5,Company C,6.87,12221.73,"3 Partner Blvd, Company C Town, Region 03",Micro-Enterprise,School
1/30/2017,4691,Apparel,Shirts,Brand C,Worn,M,Atlanta,11.16,52351.56,Company I,2.66,12478.06,"10 Partner Blvd, Company I Town, Region 10",Micro-Enterprise,General
1/31/2017,2925,Footwear,Sneakers,Generic,Gently Used,7,Atlanta,34.21,100064.25,Company H,9.7,28372.5,"9 Partner Blvd, Company H Town, Region 09",Relief,General
1/25/2017,3247,Footwear,Sneakers,Brand B,Gently Used,6,Nashville,68.76,223263.72,Company C,8.34,27079.98,"3 Partner Blvd, Company C Town, Region 03",Relief,School
2/7/2017,3186,Apparel,Shirts,Brand B,Gently Used,XL,LA,18.05,57507.3,Company E,14.04,44731.44,"5 Partner Blvd, Company E Town, Region 05",Relief,Winter
1/31/2017,4074,Apparel,Coats,Brand B,Worn,M,Atlanta,7.29,29699.46,Company H,6.66,27132.84,"9 Partner Blvd, Company H Town, Region 09",Micro-Enterprise,School
2/9/2017,3099,Footwear,Sneakers,Brand A,Gently Used,12,Atlanta,9.53,29533.47,Company L,21.35,66163.65,"13 Partner Blvd, Company L Town, Region 13",Relief,General
2/8/2017,3240,Footwear,Sneakers,Generic,Gently Used,7,LA,4.46,14450.4,Company E,17.49,56667.6,"5 Partner Blvd, Company E Town, Region 05",Micro-Enterprise,Winter
1/22/2017,2750,Footwear,Boots,Brand B,Gently Used,11,Nashville,15.57,42817.5,Company K,6.71,18452.5,"12 Partner Blvd, Company K Town, Region 12",Relief,General
2/10/2017,1921,Footwear,Sneakers,Brand A,Gently Used,9,NY,1.23,2362.83,Company E,15.83,30409.43,"5 Partner Blvd, Company E Town, Region 05",Relief,General
1/22/2017,1022,Footwear,Boots,Brand A,Gently Used,7,Nashville,12.22,12488.84,Company E,16.45,16811.9,"5 Partner Blvd, Company E Town, Region 05",Relief,General
1/24/2017,2815,Footwear,Sneakers,Generic,Gently Used,5,Chicago,4.41,12414.15,Company J,0.36,1013.4,"11 Partner Blvd, Company J Town, Region 11",Micro-Enterprise,General
1/26/2017,2064,Footwear,Sneakers,Generic,New,7,NY,0.93,1919.52,Company I,1.78,3673.92,"10 Partner Blvd, Company I Town, Region 10",Relief,School
2/10/2017,1188,Footwear,Sneakers,Brand C,New,12,Chicago,817.94,971712.72,Company C,8.75,10395,"3 Partner Blvd, Company C Town, Region 03",Micro-Enterprise,General
1/28/2017,2785,Apparel,Coats,Generic,Gently Used,M,Atlanta,0.78,2172.3,Company B,0,0,"2 Partner Blvd, Company B Town, Region 02",Micro-Enterprise,Winter
2/9/2017,2113,Footwear,Sneakers,Brand A,Gently Used,11,Chicago,2.69,5683.97,Company L,20.67,43675.71,"13 Partner Blvd, Company L Town, Region 13",Relief,General
1/26/2017,1412,Apparel,Coats,Brand C,Gently Used,S,Atlanta,2.25,3177,Company E,13.31,18793.72,"5 Partner Blvd, Company E Town, Region 05",Relief,School
1/23/2017,2756,Footwear,Sneakers,Brand C,Gently Used,6,Chicago,32.16,88632.96,Company F,4.81,13256.36,"6 Partner Blvd, Company F Town, Region 06",Relief,General
2/11/2017,2549,Footwear,Sneakers,Brand A,Gently Used,12,Chicago,19.52,49756.48,Company E,13.82,35227.18,"5 Partner Blvd, Company E Town, Region 05",Micro-Enterprise,General
2/4/2017,5623,Apparel,Coats,Brand C,Gently Used,XXL,LA,2.78,15631.94,Company C,10.71,60222.33,"3 Partner Blvd, Company C Town, Region 03",Micro-Enterprise,School
2/10/2017,3063,Footwear,Sneakers,Brand A,Gently Used,9,Atlanta,8.13,24902.19,Company C,9.55,29251.65,"3 Partner Blvd, Company C Town, Region 03",Micro-Enterprise,General
2/7/2017,4083,Footwear,Sneakers,Brand A,Gently Used,5,Atlanta,23.55,96154.65,Company E,12.04,49159.32,"5 Partner Blvd, Company E Town, Region 05",Relief,General
2/2/2017,3405,Footwear,Sneakers,Brand B,Gently Used,9,NY,269.29,916932.45,Company E,9.06,30849.3,"5 Partner Blvd, Company E Town, Region 05",Micro-Enterprise,School
2/11/2017,1359,Apparel,Shirts,Brand B,New,L,NY,0.04,54.36,Company H,11.28,15329.52,"9 Partner Blvd, Company H Town, Region 09",Micro-Enterprise,School
2/3/2017,1133,Apparel,Shirts,Brand C,Gently Used,L,Chicago,0.67,759.11,Company E,12.41,14060.53,"5 Partner Blvd, Company E Town, Region 05",Micro-Enterprise,Winter
2/3/2017,5039,Apparel,Coats,Generic,Worn,XL,LA,1.49,7508.11,Company C,7.48,37691.72,"3 Partner Blvd, Company C Town, Region 03",Relief,General
1/28/2017,2465,Footwear,Boots,Brand C,New,11,NY,34.32,84598.8,Company E,12.72,31354.8,"5 Partner Blvd, Company E Town, Region 05",Relief,School
2/6/2017,1190,Footwear,Sneakers,Generic,Gently Used,10,Nashville,39.58,47100.2,Company F,3.25,3867.5,"6 Partner Blvd, Company F Town, Region 06",Micro-Enterprise,Winter
1/25/2017,2494,Footwear,Sneakers,Brand A,Gently Used,7,Nashville,1.79,4464.26,Company C,8.63,21523.22,"3 Partner Blvd, Company C Town, Region 03",Micro-Enterprise,School
2/3/2017,1054,Footwear,Boots,Generic,Gently Used,11,Atlanta,115.18,121399.72,Company L,21.19,22334.26,"13 Partner Blvd, Company L Town, Region 13",Relief,Winter
2/13/2017,1259,Footwear,Sneakers,Generic,New,10,Atlanta,1.33,1674.47,Company C,8.56,10777.04,"3 Partner Blvd, Company C Town, Region 03",Micro-Enterprise,General
1/31/2017,3486,Apparel,Coats,Brand A,Gently Used,L,NY,6.27,21857.22,Company E,12.85,44795.1,"5 Partner Blvd, Company E Town, Region 05",Relief,Winter
2/7/2017,1848,Footwear,Sneakers,Brand A,Gently Used,10,Nashville,10.52,19440.96,Company C,8.04,14857.92,"3 Partner Blvd, Company C Town, Region 03",Relief,General
2/5/2017,3301,Footwear,Boots,Brand C,New,6,Atlanta,205.6,678685.6,Company C,5.67,18716.67,"3 Partner Blvd, Company C Town, Region 03",Relief,General
2/6/2017,4105,Apparel,Coats,Brand C,Gently Used,L,LA,278.14,1141764.7,Company C,13.31,54637.55,"3 Partner Blvd, Company C Town, Region 03",Micro-Enterprise,General
2/14/2017,798,Footwear,Sneakers,Brand C,New,7,Nashville,5.31,4237.38,Company E,13.35,10653.3,"5 Partner Blvd, Company E Town, Region 05",Micro-Enterprise,School
1/31/2017,1358,Apparel,Coats,Brand B,New,M,Atlanta,0.6,814.8,Company C,3.71,5038.18,"3 Partner Blvd, Company C Town, Region 03",Micro-Enterprise,General
2/9/2017,4172,Footwear,Boots,Brand B,Gently Used,8,Nashville,16.98,70840.56,Company C,10.54,43972.88,"3 Partner Blvd, Company C Town, Region 03",Micro-Enterprise,Winter
2/13/2017,2582,Footwear,Boots,Generic,Gently Used,5,Chicago,18.49,47741.18,Company I,0,0,"10 Partner Blvd, Company I Town, Region 10",Micro-Enterprise,General
2/1/2017,4345,Apparel,Shirts,Generic,Gently Used,XXL,Nashville,17.16,74560.2,Company F,1.91,8298.95,"6 Partner Blvd, Company F Town, Region 06",Micro-Enterprise,School
2/3/2017,2352,Footwear,Sneakers,Brand A,Gently Used,7,Atlanta,332.34,781663.68,Company H,6.52,15335.04,"9 Partner Blvd, Company H Town, Region 09",Micro-Enterprise,Winter
2/7/2017,1296,Footwear,Sneakers,Brand A,Gently Used,5,Atlanta,74.29,96279.84,Company C,11.67,15124.32,"3 Partner Blvd, Company C Town, Region 03",Relief,School
1/30/2017,1879,Apparel,Shirts,Brand A,Gently Used,L,Nashville,2059.83,3870420.57,Company C,9.97,18733.63,"3 Partner Blvd, Company C Town, Region 03",Micro-Enterprise,General
2/10/2017,2732,Footwear,Sneakers,Generic,Gently Used,10,NY,0.29,792.28,Company A,1.92,5245.44,"1 Partner Blvd, Company A Town, Region 01",Relief,School
2/1/2017,2533,Footwear,Sneakers,Brand B,Worn,10,Nashville,2497.55,6326294.15,Company G,1.17,2963.61,"8 Partner Blvd, Company G Town, Region 08",Micro-Enterprise,Winter
1/28/2017,2735,Footwear,Boots,Brand A,Gently Used,11,Atlanta,0.64,1750.4,Company J,8.68,23739.8,"11 Partner Blvd, Company J Town, Region 11",Micro-Enterprise,General
2/5/2017,1844,Apparel,Shirts,Brand C,Gently Used,XXL,LA,0.02,36.88,Company H,6.12,11285.28,"9 Partner Blvd, Company H Town, Region 09",Relief,General
2/12/2017,3289,Apparel,Coats,Brand A,Gently Used,XXL,LA,0.71,2335.19,Company J,6.74,22167.86,"11 Partner Blvd, Company J Town, Region 11",Micro-Enterprise,Winter
2/4/2017,7260,Footwear,Boots,Brand B,Gently Used,8,Chicago,102.5,744150,Company E,12.47,90532.2,"5 Partner Blvd, Company E Town, Region 05",Micro-Enterprise,General
2/10/2017,2096,Apparel,Shirts,Brand C,New,XXL,NY,0.05,104.8,Company I,1.41,2955.36,"10 Partner Blvd, Company I Town, Region 10",Micro-Enterprise,General
2/8/2017,861,Footwear,Sneakers,Brand B,Gently Used,8,LA,2406.54,2072030.94,Company E,12.82,11038.02,"5 Partner Blvd, Company E Town, Region 05",Micro-Enterprise,Winter
1/25/2017,2794,Footwear,Boots,Brand B,Gently Used,12,NY,5.83,16289.02,Company I,0.57,1592.58,"10 Partner Blvd, Company I Town, Region 10",Micro-Enterprise,Winter
2/4/2017,3076,Apparel,Coats,Generic,Gently Used,S,NY,1079.84,3321587.84,Company C,5.07,15595.32,"3 Partner Blvd, Company C Town, Region 03",Relief,General
1/25/2017,3416,Footwear,Sneakers,Brand A,Gently Used,12,Chicago,0.07,239.12,Company L,21.24,72555.84,"13 Partner Blvd, Company L Town, Region 13",Micro-Enterprise,General
2/8/2017,2860,Footwear,Sneakers,Brand B,Gently Used,9,Atlanta,56.63,161961.8,Company F,9.22,26369.2,"6 Partner Blvd, Company F Town, Region 06",Micro-Enterprise,General
1/28/2017,4117,Footwear,Boots,Generic,Gently Used,12,LA,189.55,780377.35,Company E,17.56,72294.52,"5 Partner Blvd, Company E Town, Region 05",Micro-Enterprise,Winter
2/15/2017,3602,Apparel,Shirts,Brand C,Worn,M,LA,12.47,44916.94,Company C,6.6,23773.2,"3 Partner Blvd, Company C Town, Region 03",Micro-Enterprise,General
2/12/2017,2456,Apparel,Shirts,Brand B,Gently Used,L,Chicago,3.42,8399.52,Company A,5.48,13458.88,"1 Partner Blvd, Company A Town, Region 01",Relief,School
1/26/2017,1448,Footwear,Sneakers,Brand B,New,5,NY,22.12,32029.76,Company H,6.71,9716.08,"9 Partner Blvd, Company H Town, Region 09",Relief,General
2/11/2017,4667,Footwear,Sneakers,Generic,New,7,LA,392.41,1831377.47,Company F,3.87,18061.29,"6 Partner Blvd, Company F Town, Region 06",Micro-Enterprise,School
1/31/2017,1967,Apparel,Shirts,Brand A,Gently Used,XXL,Atlanta,84.02,165267.34,Company C,8.29,16306.43,"3 Partner Blvd, Company C Town, Region 03",Micro-Enterprise,School
2/1/2017,4540,Footwear,Boots,Brand A,Gently Used,7,Chicago,1.34,6083.6,Company H,5.42,24606.8,"9 Partner Blvd, Company H Town, Region 09",Micro-Enterprise,General
1/27/2017,2346,Footwear,Boots,Brand B,Gently Used,10,LA,63.57,149135.22,Everything Else,0,0,"7 Partner Blvd, Everything Else Town, Region 07",Relief,General
2/8/2017,3911,Footwear,Sneakers,Brand B,Gently Used,9,Chicago,3.3,12906.3,Company E,12.8,50060.8,"5 Partner Blvd, Company E Town, Region 05",Relief,School
1/27/2017,3934,Footwear,Sneakers,Brand A,Gently Used,10,Chicago,1.6,6294.4,Company A,5.97,23485.98,"1 Partner Blvd, Company A Town, Region 01",Micro-Enterprise,Winter
2/14/2017,2052,Apparel,Shirts,Brand C,Gently Used,S,Atlanta,3.48,7140.96,Company F,3.89,7982.28,"6 Partner Blvd, Company F Town, Region 06",Relief,School
2/10/2017,3241,Footwear,Sneakers,Brand A,Gently Used,12,Nashville,4.84,15686.44,Company E,13.07,42359.87,"5 Partner Blvd, Company E Town, Region 05",Micro-Enterprise,General
2/12/2017,4184,Footwear,Sneakers,Brand B,Worn,9,Nashville,4.41,18451.44,Company I,0.65,2719.6,"10 Partner Blvd, Company I Town, Region 10",Micro-Enterprise,General
1/30/2017,5527,Footwear,Sneakers,Generic,Worn,6,Nashville,5949.2,32881228.4,Company L,20.14,111313.78,"13 Partner Blvd, Company L Town, Region 13",Micro-Enterprise,School
2/1/2017,3779,Footwear,Sneakers,Brand A,New,8,Atlanta,3.87,14624.73,Company F,4.42,16703.18,"6 Partner Blvd, Company F Town, Region 06",Micro-Enterprise,General
2/2/2017,2709,Footwear,Sneakers,Brand A,New,12,Atlanta,3.81,10321.29,Company F,8.98,24326.82,"6 Partner Blvd, Company F Town, Region 06",Relief,General
2/5/2017,2891,Footwear,Boots,Brand B,Gently Used,7,Nashville,63.73,184243.43,Company J,4.95,14310.45,"11 Partner Blvd, Company J Town, Region 11",Relief,General
2/18/2017,2227,Footwear,Sneakers,Brand B,Gently Used,9,Atlanta,45.3,100883.1,Company E,13.28,29574.56,"5 Partner Blvd, Company E Town, Region 05",Relief,General
2/1/2017,556,Footwear,Boots,Brand C,Worn,6,NY,487.1,270827.6,Company F,2.63,1462.28,"6 Partner Blvd, Company F Town, Region 06",Micro-Enterprise,General
2/6/2017,1668,Footwear,Sneakers,Brand B,Gently Used,7,LA,714.35,1191535.8,Company F,3.05,5087.4,"6 Partner Blvd, Company F Town, Region 06",Micro-Enterprise,General
2/12/2017,1879,Footwear,Boots,Brand C,Gently Used,11,Nashville,7,13153,Company L,19.16,36001.64,"13 Partner Blvd, Company L Town, Region 13",Relief,Winter
2/18/2017,1162,Footwear,Boots,Brand A,New,11,Atlanta,6.87,7982.94,Company J,4.96,5763.52,"11 Partner Blvd, Company J Town, Region 11",Micro-Enterprise,School
2/16/2017,3494,Footwear,Boots,Brand B,New,10,NY,31.52,110130.88,Company J,7.43,25960.42,"11 Partner Blvd, Company J Town, Region 11",Relief,School
1/30/2017,3190,Footwear,Sneakers,Brand B,Gently Used,8,Atlanta,12.97,41374.3,Company E,14.31,45648.9,"5 Partner Blvd, Company E Town, Region 05",Relief,General
1/29/2017,913,Footwear,Sneakers,Brand C,Gently Used,6,Nashville,200.35,182919.55,Company C,10.95,9997.35,"3 Partner Blvd, Company C Town, Region 03",Micro-Enterprise,Winter
2/15/2017,2799,Apparel,Shirts,Brand A,Worn,M,Atlanta,17.64,49374.36,Company C,11.3,31628.7,"3 Partner Blvd, Company C Town, Region 03",Micro-Enterprise,Winter
1/31/2017,2444,Footwear,Sneakers,Brand B,Gently Used,5,NY,2649.53,6475451.32,Company C,8.81,21531.64,"3 Partner Blvd, Company C Town, Region 03",Micro-Enterprise,Winter
2/2/2017,1061,Footwear,Sneakers,Brand B,Gently Used,9,Nashville,0.02,21.22,Company E,12.96,13750.56,"5 Partner Blvd, Company E Town, Region 05",Micro-Enterprise,General
2/18/2017,3757,Footwear,Sneakers,Brand B,Gently Used,12,Nashville,0.04,150.28,Company F,4.02,15103.14,"6 Partner Blvd, Company F Town, Region 06",Relief,Winter
2/13/2017,4085,Footwear,Boots,Brand A,Worn,5,Nashville,2.99,12214.15,Company F,1.39,5678.15,"6 Partner Blvd, Company F Town, Region 06",Micro-Enterprise,General
1/30/2017,2763,Footwear,Sneakers,Generic,Gently Used,8,Atlanta,4.72,13041.36,Company E,14.21,39262.23,"5 Partner Blvd, Company E Town, Region 05",Relief,General
2/11/2017,2646,Footwear,Boots,Brand B,Gently Used,9,Nashville,50.55,133755.3,Company I,0,0,"10 Partner Blvd, Company I Town, Region 10",Micro-Enterprise,School
2/10/2017,2977,Footwear,Boots,Brand B,Gently Used,9,LA,8.34,24828.18,Company F,3.22,9585.94,"6 Partner Blvd, Company F Town, Region 06",Micro-Enterprise,General
1/31/2017,5067,Footwear,Sneakers,Brand C,Gently Used,8,Atlanta,3.01,15251.67,Company I,2.86,14491.62,"10 Partner Blvd, Company I Town, Region 10",Relief,General
1/28/2017,982,Footwear,Boots,Brand B,Gently Used,6,Chicago,82.54,81054.28,Company H,8.02,7875.64,"9 Partner Blvd, Company H Town, Region 09",Micro-Enterprise,Winter
2/5/2017,1412,Footwear,Sneakers,Brand C,Gently Used,7,Nashville,69.71,98430.52,Company E,15.49,21871.88,"5 Partner Blvd, Company E Town, Region 05",Relief,General
2/6/2017,2296,Footwear,Sneakers,Generic,Gently Used,6,NY,791.84,1818064.64,Company E,14.82,34026.72,"5 Partner Blvd, Company E Town, Region 05",Micro-Enterprise,Winter
2/8/2017,2246,Footwear,Boots,Brand C,Gently Used,11,LA,1.92,4312.32,Company J,8.04,18057.84,"11 Partner Blvd, Company J Town, Region 11",Micro-Enterprise,Winter
2/4/2017,3271,Footwear,Boots,Generic,Gently Used,11,LA,2.27,7425.17,Company F,4.31,14098.01,"6 Partner Blvd, Company F Town, Region 06",Relief,Winter
2/7/2017,2821,Footwear,Sneakers,Brand A,Gently Used,10,NY,1.03,2905.63,Company A,1.19,3356.99,"1 Partner Blvd, Company A Town, Region 01",Micro-Enterprise,General
2/6/2017,3944,Apparel,Shirts,Brand B,Worn,S,Atlanta,0.74,2918.56,Company A,3.52,13882.88,"1 Partner Blvd, Company A Town, Region 01",Relief,Winter
2/5/2017,1090,Apparel,Shirts,Brand A,Gently Used,S,Chicago,7.36,8022.4,Company J,8.18,8916.2,"11 Partner Blvd, Company J Town, Region 11",Relief,Winter
2/20/2017,704,Apparel,Shirts,Brand C,Worn,L,Chicago,16.31,11482.24,Company F,0,0,"6 Partner Blvd, Company F Town, Region 06",Relief,Winter
1/31/2017,2830,Apparel,Coats,Brand C,Gently Used,L,Nashville,0.21,594.3,Company C,10.55,29856.5,"3 Partner Blvd, Company C Town, Region 03",Micro-Enterprise,General
2/9/2017,1832,Footwear,Sneakers,Brand B,Gently Used,9,NY,3865.5,7081596,Company D,2.9,5312.8,"4 Partner Blvd, Company D Town, Region 04",Relief,Winter
2/5/2017,1569,Footwear,Boots,Brand A,Gently Used,8,Nashville,0.04,62.76,Company H,10.87,17055.03,"9 Partner Blvd, Company H Town, Region 09",Micro-Enterprise,Winter
2/19/2017,1818,Footwear,Sneakers,Brand B,Gently Used,7,Nashville,0.29,527.22,Company H,12.2,22179.6,"9 Partner Blvd, Company H Town, Region 09",Micro-Enterprise,General
2/3/2017,6183,Apparel,Shirts,Generic,New,XL,Nashville,50.46,311994.18,Company E,13.22,81739.26,"5 Partner Blvd, Company E Town, Region 05",Micro-Enterprise,Winter
1/29/2017,1958,Footwear,Sneakers,Brand A,Gently Used,5,LA,16.74,32776.92,Company H,8.66,16956.28,"9 Partner Blvd, Company H Town, Region 09",Micro-Enterprise,Winter
2/4/2017,3497,Apparel,Coats,Brand A,Gently Used,XXL,NY,3.87,13533.39,Company E,12.27,42908.19,"5 Partner Blvd, Company E Town, Region 05",Relief,General
2/16/2017,1330,Footwear,Sneakers,Brand B,New,12,NY,2487.35,3308175.5,Company K,4.04,5373.2,"12 Partner Blvd, Company K Town, Region 12",Micro-Enterprise,General
2/15/2017,802,Footwear,Sneakers,Brand A,Gently Used,6,NY,0.33,264.66,Company I,0,0,"10 Partner Blvd, Company I Town, Region 10",Relief,General
2/3/2017,1761,Footwear,Sneakers,Brand C,New,12,Nashville,8.57,15091.77,Company A,0,0,"1 Partner Blvd, Company A Town, Region 01",Micro-Enterprise,General
2/5/2017,1768,Footwear,Boots,Brand B,New,11,LA,3.32,5869.76,Company F,5.39,9529.52,"6 Partner Blvd, Company F Town, Region 06",Relief,General
2/13/2017,2092,Apparel,Shirts,Brand C,Gently Used,XL,Chicago,685.18,1433396.56,Company C,6.91,14455.72,"3 Partner Blvd, Company C Town, Region 03",Relief,School
2/2/2017,2353,Footwear,Sneakers,Generic,Gently Used,7,NY,1417.66,3335753.98,Company E,15.91,37436.23,"5 Partner Blvd, Company E Town, Region 05",Relief,Winter
2/18/2017,2644,Footwear,Sneakers,Brand C,Gently Used,6,LA,0.23,608.12,Company A,1.7,4494.8,"1 Partner Blvd, Company A Town, Region 01",Relief,General
2/20/2017,2293,Footwear,Sneakers,Generic,Worn,9,NY,42.75,98025.75,Company C,12.5,28662.5,"3 Partner Blvd, Company C Town, Region 03",Micro-Enterprise,Winter
